	final_prompt
10	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: धार्मिक दृष्टिले यी चार महिना भगवान विष्णुको निद्रा काल मानिन्छ।
English human reference: From a religious perspective , these four months are considered to be the sleeping period of god Vishnu .

English translation: The religious scene consists of a sleeping couple of these four months goddesses.
Score: [/INST]"
11	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: दसैंका बेलामा आफूमा निहित ती शक्तिलाई प्रकट गरेर अभीष्ट पूरा गर्ने मनसायले प्रेरित भै मानिसहरूले अनेकौं साधना गर्छन।
English human reference: During Dashain , people perform various practices to reveal their such inner power with the intention to fulfill their desires .

English translation: During the teenage years, the mind of the apocalypse reveals the power of the apocalypse by revealing the power of the apocalypse.
Score: [/INST]"
12	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यसरी मिथिलाबाट फैलिएका महर्षि गौतमका सन्ततीहरू अर्थात सुरुवाती समयका गौतम गोत्रीहरू समयको अन्तरालसँगै मिथिलामा संख्यात्मक हिसाबले बढ्दै गए ।
English human reference: In this way the descendants of Maharshi Gautam , who spread from Mithila , i.e. the early Gautam gotris , increased in number in Mithila with the passage of time .

English translation: Thus the descendants of the honeymoon spread out of Mitchell, or the late goths of the beginning time, with numerous stakes in Mitchell with time intervals.
Score: [/INST]"
13	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: तर अत्यन्तै रमाइलो"" तथा ""हिनताबोध, गरीवी, पीडा, कहिलेकाहीं भोकै बस्न बाध्य हुनु तथा सन्सारको अन्याय सहनु"" आदिको अनुभवको रूपमा व्याख्या गरेका छन् ।
English human reference: But he has explained experiences as extremly enjoyable "" and "" inferiority complex , poverty , pain and sometimes remain hungry in compulsion and forced to endure worldly injustice , etc "" .

English translation: But exceptionally funny "" and "" Hinnabod, poor, painful, sometimes hungry, to be forced to sit down and to endure the undertaking of a career "" etc.
Score: [/INST]"
14	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: आठ प्रकारका यौगिक शक्तिहरू अणिमा, महिमा, गरिमा, लघिमा, प्राप्ति, प्रकाम्य, इशित्व र वशित्व उनमा थिए।
English human reference: He had eight types of yogik power anima , mahima , garima , lagima , prapti , prakmya , ishityo and basityo .

English translation: The eight types of genealogical powers were in molecular, glory, poverty, lagging, receiving, publishing, hinting, and virtue of her.
Score: [/INST]"
15	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: कर्मचारी भएमा कार्यालयबाट नै र रा.प.अनंर्.कर्मचारी भएमा विभागबाट निर्दिष्ट
English human reference: From office if employee and from department if non-gazetted employee

English translation: Specifically from the department if employed, and from the office if employed.
Score: [/INST]"
16	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: जसमध्ये  सन् २००६ मा आयोबले नेल्सन मण्डेला कोष छाडे ।
English human reference: In 2006 , Ayob left the Nelson Mandela Fund .

English translation: In 2006 of which iob left the Nelson Mandela fund.
Score: [/INST]"
17	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यसमा सङ्घीय संरचना हुन्छ तर केन्द्रले इकाइहरूलाई केही अधिकार दिएको हुन्छ र केन्द्रको आदेशमा इकाइहरू चल्छन्।
English human reference: It has a federal structure but the center has given some authority to the units and the units run under the command of the center .

English translation: It has a federal structure but the center has some authority to the units and the units run on the command of the center.
Score: [/INST]"
18	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यहाँ अञ्चल यातायात कार्यलयका साथै केही इलाका स्तरीय कार्यलयहरु छन ।
English human reference: There is the Zonal Transportation Office as well as some unit-level offices .

English translation: Here are a few irrigation level functions with constant transportation functions.
Score: [/INST]"
19	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: 'मंगलमूरत'को रूपमा अथवा शङ्कट मोचकको रूपमा पुजन गर्न थालियो।
English human reference: Worship as ' Mangalamurta ' or Shankat Mochakwas started .

English translation: It was initially referred to as 'Mangalmurat' or as sankt moch.
Score: [/INST]"
20	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: ऋषि तर्पणी पूर्णिमाको अघिल्लो राति ठूलो मेला लाग्ने उक्त पोखरीको व्यापक प्रचार प्रसार हुन सकेको खण्डमा पर्यटकीय आकर्षण बढ्न सक्ने कुरा निर्विवाद छ।
English human reference: It is undeniable that the tourist attraction could increase if the pond , where a big fair is conducted on the previous night of Rishi Tarpani Purnima , is widely promoted .

English translation: There is a debate over whether a segment of the pool could increase tourist attractions on the previous night of the borrowing perfection.
Score: [/INST]"
21	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: नीति तथा परिपत्र समेतका आधारमा एकिकरण वा विभाजन गर्ने नगर्ने सम्वन्धमा कार्यालय
English human reference: Office in relation to unification or division on the basis of policy and circulars etc .

English translation: Office on policy and circumstances not to integrate or divide the base
Score: [/INST]"
22	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सिक्किमको दक्षिणी र पश्चिमी भागका सहरहरूले सिक्किमलाई पश्चिम बङ्गालको उत्तरी भागका पर्वतीय सहर कालिम्पोङ र दार्जीलिङ सँग जोडदछ।
English human reference: The cities in the southern and western parts of Sikkim connect Sikkim with the hilly cities Kalimpong and Darjeeling of the northern part of West Bengal .

English translation: The Southern and western parts of sikkim consist of the perennial sahar kalimpong and darjeeling of the northern part of West Bengal.
Score: [/INST]"
23	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: फ्रान्समा धेरै पहिलेदेखि निरंकुस शासन चलेको थियो ।
English human reference: France had a long history of autocracy rule .

English translation: In France, very early nineteenth century rule was run.
Score: [/INST]"
24	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: जसले धुम्रपान गर्छन्, उनीहरूले धुम्रपान गर्न रोक्नु भनेको COPD को खराबीलाई कम गर्ने एक मात्र उपाय हो।
English human reference: For those who smoke , quitting smoking is the only way to reduce the risk of COPD .

English translation: Whoever smokes is the only one to lower the COPD's badge if they stop smoking.
Score: [/INST]"
25	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: गाविसलाई समावेश गरेर यसलाई उपमहानगरपालिका घोषणा गरिएएको हो ।
English human reference: It has been declared a sub-metropolis by including the VDC .

English translation: It is declared a submarine, including the gavi.
Score: [/INST]"
26	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यस समदायका व्यक्तिहरू भिक्षा माग्दा साधुसन्तको भेष धारण गरी त्रिशुल र कमन्डलु वोकेर हिड्दैनन् ।
English human reference: People of this community do not walk around wearing Trishul and Kamandalu in the guise of a saint when asking donation .

English translation: While individuals of this plaintiff are asked for a violation, the plaintiff does not pass through the trial and the lowndluwoker.
Score: [/INST]"
27	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सबैले बारम्बार अनुरोध गरे पछि यसलाई दैव इच्छा भन्ठानेर आचार्य नेपाल तर्फ प्रस्थान गरे ।
English human reference: After repeated requests from everyone , Acharya left for Nepal thinking it was a divine wish .

English translation: After all requested the bargain, telling it the door wishes towards Nepal.
Score: [/INST]"
28	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: १७८६ ईस्वीमा जन गार्स्टिनद्धारा निर्माण पछि देखि गोलघर पटना सहरको प्रतीक चिह्न बन्यो।
English human reference: After the construction by Jan Gaarstindhaara in 1786 A.D , Golghar became the symbol of Patna city .

English translation: In 1786 Esqui became known as the symbol of the golagh patna seal since after the construction by Jan Garstin.
Score: [/INST]"
29	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यस नक्षत्रका अधिदेवता अर्यमा हुन् र मुख्य ग्रह सूर्य हुन्।
English human reference: The overwhelming deity of constellation is Arya and the main planet is the sun .

English translation: The overwhelming majority of this non - major planet is in Arabia and the main planet is the sun.
Score: [/INST]"
30	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: त्यस्तै कालिकोट र दैलेखको सिमानामा पर्ने भुवानथानको लेकमा स्थानिय भाषामा झिलझिले ढुङ्गा भनिने काईनेटिक ढुङ्गाको खनन तथा प्रसोधन भैरहेको छ।
English human reference: Similarly , mining and processing of kinetic stone called Jhiljhile Dhunga in the local language is going on in Bhuvanthan height , located on the border of Kalikot and Dailekh .

English translation: Similar to the lake of bhavanathan, which lies on the border of calicut and dai, there is a digging and prohibition of kainetic stone called stone.
Score: [/INST]"
31	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: जिम्मेवारीमा लगत कसी राखिनेछ र निज सरुवा वा वढुवा वा अवकाश हुंदा अकरणमा बनाई
English human reference: The records on responsibilities shall be maintained and usually when she / he is tranferred or promoted or retired ...

English translation: The data in responsibility will be kept and made in auction when a prize is started or older or retired.
Score: [/INST]"
32	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यो देखेर सोझा गोपहरूले देवता खुसी भएर हामीले चढाएको फल फूल, प्रसाद सबै देवताले खाए भन्ने ठाने।
English human reference: And the naive Gops thought that god had eaten all the fruits which they had offered him by being happy with them .

English translation: And when they saw that we had eaten the fruit of the gods, and the fruit of the gods, and the fruit of all the gods,
Score: [/INST]"
33	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: प्रायः शोधार्थीले शोध क्रममा र शोध समापन पछि लेखेका हुन्छन् ।
English human reference: Most of the researchers write during and after the research .

English translation: Often, sorcery is written after the sorcery order and after the sorcery completion.
Score: [/INST]"
34	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: धानअन्तर्गत विश्वको करिब ९० प्रतिशत क्षेत्र एसियामा पर्दछ अनि विश्वको लगभग ९० प्रतिशत धान एसियामै उत्पादन र खपत गरिन्छ ।
English human reference: About 90 percent of the world 's rice area is in Asia and about 90 percent of the world 's rice is produced and consumed in Asia itself .

English translation: Under rice, about 90 percent of the world's area is in Asia, and approximately 90 percent of the world's rice is produced and consumed in Asia.
Score: [/INST]"
35	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: केही सांसदहरूले एउटा रोगको कारण बताई औषधिका रूपमा अर्कै रोगको उपचारमा प्रयोग हुने औषधिको नाम राखी सहयोग लिएपछि यो कान्ड चर्चामा आएको थियो।
English human reference: The scandal came in discussion after some lawmakers sought help by putting the name of the medicine used in the treatment of a disease while explaining the cause of another disease .

English translation: Some Representatives took this candlestick after taking the name of the drug used in the treatment of another disease as a reason for a disease.
Score: [/INST]"
36	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: अहिले यसलाई देउडा गीत, देउडा संस्कृती, देउडा भाषा, देउडा खेल आदि नामले  चिनिन्छ ।
English human reference: Now it is known as the name Deuda song , Deuda culture , Deuda language , Deuda game , etc .

English translation: Nowadays it is known by the name deoda song, deoda culture, deoda language, deoda games, etc.
Score: [/INST]"
37	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: अर्का राजनीतिक नेता उड्डयन मन्त्री तारिणीदत्त चटौतमाथि भ्रष्टाचारको अभियोग लाग्यो।
English human reference: Another political leader , Aviation Minister Tarini Dutta Chataut , was accused of corruption .

English translation: Another political leader was convicted of corruption on the UNESCO WORLD HERITAGE SITE.
Score: [/INST]"
38	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: स्टेफिनीले पछि जोरिकोसँग गठबन्धन गरेकी थिइन तर रेसलकेनियाको अर्को रात उनलाई ट्रिपल एचले पिन गरेका थिए जसका कारण स्टेफिनी बाध्य बनेकी थिइन।
English human reference: Stephanie then formed an alliance with Jericho , but Tripple H had pinned him in the other night of Wresstlemania because of which Stephanie was compelled .

English translation: Stephini did not go with yoriko later but racelockenia's next night he was pinned by triple h for which stephini was not forced to retire.
Score: [/INST]"
39	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: मैले आफूले गरेका पुण्यद्वारा त्यस नगरलाई स्थिर बनाई दिन्छु।
English human reference: I will make the city stable from the virtue which I have done .

English translation: And I will make the city steadfast by the way which I have done.
Score: [/INST]"
40	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: कटु, नराम्रा र वेदनादायी कुराहरूलाई समेत कत्ति पनि तलमाथि नपारी र तिनको आदर्शीकरण
English human reference: Hurtful , bad , and malified matters too without altering them and idolizing their

English translation: Don't hold down anything, including cuts, evils and altruism, and her idealism.
Score: [/INST]"
41	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: भारतीय स्वतन्त्रता सँग्राम, तेलंगनामा चलेको सशस्त्र किसान र चिनियाँ जनयुद्धको प्रभावले कामी वुढालाई राम्ररी छोयो।
English human reference: The impact of the Indian War of Independence , the armed peasantry in Telangana and the Chinese People 's War fully touched Kami Budha .

English translation: With Indian Independence, the surrounding farming and the influence of Chinese Juniors in Telangana touched kami wulde well.
Score: [/INST]"
42	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: नेवार समुदायमा विशेष किसिमको एउटा खाद्यवस्तुको नामबाट यस पर्वको नामकरण गरिएको छ ।
English human reference: Once there , they spend the next night there and go to Muna to the east from sunrise .

English translation: This festival is named by the name of one of the foodstuffs of special kind in the nearby community.
Score: [/INST]"
43	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: निर्वाचन आयोग निर्वाचन आयोगले नेपालको संविधान बमोजिम हुने जनमत सङ्ग्रह तथा स्थानीय निकायको निर्वाचनको सञ्चालन, रेखदेख, निर्देशन र नियन्त्रण गर्दछ।
English human reference: Election Commission The Election Commission conducts , supervises , directs and controls the referendum and local body elections held in accordance with the Constitution of Nepal .

English translation: The Deputy Commissioner operates, publishes, directs and controls the journal of archives and local authorities of Nepal's constitution.
Score: [/INST]"
44	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: विष्णुसहस्रनाम विष्णुका १००० नामहरूको महिमा शान्तिपर्व मा।
English human reference: Vishnu Sahasranama , the glory of 1000 names of Vishnu in Shanti Parva .

English translation: In the glory peace of 1000 names of summerhusbandry summer.
Score: [/INST]"
45	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: मर्यादा पुरुष श्रीराम पितृ बचन मान्नेहरूमा एक हुन्।
English human reference: The dignified man Shree Ram is one of the obeying father 's order .

English translation: Mrada is one of the male sri rama patri saiva manners.
Score: [/INST]"
46	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: धौलागिरी हिमालको पछाडी रहेको यस डोल्पा क्षेत्रमा तिब्बतीहरूको संस्कृति सुरक्षित छ।
English human reference: The culture of the Tibetans is preserved in this Dolpa region behind the Dhaulagiri Himal .

English translation: The culture of the tibetans is preserved in the dolpa region, which is behind the wealthy hill.
Score: [/INST]"
47	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सयौं हतियार र लाखौ रूपयाँ संकलन भयो तर दर्ुभाग्यवस क्रान्ति योद्धा थिरवम मल्लले शाहदत प्राप्त गरे।
English human reference: Hundreds of weapons and millions of rupees were collected but unfortunately the revolutionary warrior Thiravam Malla was martyred .

English translation: Several weapons and carriages were collected but the Darwin County Knight Thirvam Malla received shahadat.
Score: [/INST]"
48	"<s>[INST]<<SYS>>You are a helpful assistant.<</SYS>>Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सुरुमा वस्तु निर्देश, नमस्क्रिया वा आशीर्वाद रहनु पर्दछ ।
English human reference: In the beginning , there should be direction , greeting or blessing .

English translation: Initially the object must be direction, salute or blessing.
Score: [/INST]"
