	final_prompt
25	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: It is declared a submarine, including the gavi.
English human reference: It has been declared a sub-metropolis by including the VDC .

Score: |im_end|>
<|im_start|>assistant
"
26	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: While individuals of this plaintiff are asked for a violation, the plaintiff does not pass through the trial and the lowndluwoker.
English human reference: People of this community do not walk around wearing Trishul and Kamandalu in the guise of a saint when asking donation .

Score: |im_end|>
<|im_start|>assistant
"
27	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: After all requested the bargain, telling it the door wishes towards Nepal.
English human reference: After repeated requests from everyone , Acharya left for Nepal thinking it was a divine wish .

Score: |im_end|>
<|im_start|>assistant
"
28	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In 1786 Esqui became known as the symbol of the golagh patna seal since after the construction by Jan Garstin.
English human reference: After the construction by Jan Gaarstindhaara in 1786 A.D , Golghar became the symbol of Patna city .

Score: |im_end|>
<|im_start|>assistant
"
29	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The overwhelming majority of this non - major planet is in Arabia and the main planet is the sun.
English human reference: The overwhelming deity of constellation is Arya and the main planet is the sun .

Score: |im_end|>
<|im_start|>assistant
"
30	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Similar to the lake of bhavanathan, which lies on the border of calicut and dai, there is a digging and prohibition of kainetic stone called stone.
English human reference: Similarly , mining and processing of kinetic stone called Jhiljhile Dhunga in the local language is going on in Bhuvanthan height , located on the border of Kalikot and Dailekh .

Score: |im_end|>
<|im_start|>assistant
"
31	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The data in responsibility will be kept and made in auction when a prize is started or older or retired.
English human reference: The records on responsibilities shall be maintained and usually when she / he is tranferred or promoted or retired ...

Score: |im_end|>
<|im_start|>assistant
"
32	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: And when they saw that we had eaten the fruit of the gods, and the fruit of the gods, and the fruit of all the gods,
English human reference: And the naive Gops thought that god had eaten all the fruits which they had offered him by being happy with them .

Score: |im_end|>
<|im_start|>assistant
"
33	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Often, sorcery is written after the sorcery order and after the sorcery completion.
English human reference: Most of the researchers write during and after the research .

Score: |im_end|>
<|im_start|>assistant
"
34	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Under rice, about 90 percent of the world's area is in Asia, and approximately 90 percent of the world's rice is produced and consumed in Asia.
English human reference: About 90 percent of the world 's rice area is in Asia and about 90 percent of the world 's rice is produced and consumed in Asia itself .

Score: |im_end|>
<|im_start|>assistant
"
35	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Some Representatives took this candlestick after taking the name of the drug used in the treatment of another disease as a reason for a disease.
English human reference: The scandal came in discussion after some lawmakers sought help by putting the name of the medicine used in the treatment of a disease while explaining the cause of another disease .

Score: |im_end|>
<|im_start|>assistant
"
36	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Nowadays it is known by the name deoda song, deoda culture, deoda language, deoda games, etc.
English human reference: Now it is known as the name Deuda song , Deuda culture , Deuda language , Deuda game , etc .

Score: |im_end|>
<|im_start|>assistant
"
37	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Another political leader was convicted of corruption on the UNESCO WORLD HERITAGE SITE.
English human reference: Another political leader , Aviation Minister Tarini Dutta Chataut , was accused of corruption .

Score: |im_end|>
<|im_start|>assistant
"
38	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Stephini did not go with yoriko later but racelockenia's next night he was pinned by triple h for which stephini was not forced to retire.
English human reference: Stephanie then formed an alliance with Jericho , but Tripple H had pinned him in the other night of Wresstlemania because of which Stephanie was compelled .

Score: |im_end|>
<|im_start|>assistant
"
39	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: And I will make the city steadfast by the way which I have done.
English human reference: I will make the city stable from the virtue which I have done .

Score: |im_end|>
<|im_start|>assistant
"
40	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Don't hold down anything, including cuts, evils and altruism, and her idealism.
English human reference: Hurtful , bad , and malified matters too without altering them and idolizing their

Score: |im_end|>
<|im_start|>assistant
"
41	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: With Indian Independence, the surrounding farming and the influence of Chinese Juniors in Telangana touched kami wulde well.
English human reference: The impact of the Indian War of Independence , the armed peasantry in Telangana and the Chinese People 's War fully touched Kami Budha .

Score: |im_end|>
<|im_start|>assistant
"
42	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: This festival is named by the name of one of the foodstuffs of special kind in the nearby community.
English human reference: Once there , they spend the next night there and go to Muna to the east from sunrise .

Score: |im_end|>
<|im_start|>assistant
"
43	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The Deputy Commissioner operates, publishes, directs and controls the journal of archives and local authorities of Nepal's constitution.
English human reference: Election Commission The Election Commission conducts , supervises , directs and controls the referendum and local body elections held in accordance with the Constitution of Nepal .

Score: |im_end|>
<|im_start|>assistant
"
44	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In the glory peace of 1000 names of summerhusbandry summer.
English human reference: Vishnu Sahasranama , the glory of 1000 names of Vishnu in Shanti Parva .

Score: |im_end|>
<|im_start|>assistant
"
45	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Mrada is one of the male sri rama patri saiva manners.
English human reference: The dignified man Shree Ram is one of the obeying father 's order .

Score: |im_end|>
<|im_start|>assistant
"
46	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The culture of the tibetans is preserved in the dolpa region, which is behind the wealthy hill.
English human reference: The culture of the Tibetans is preserved in this Dolpa region behind the Dhaulagiri Himal .

Score: |im_end|>
<|im_start|>assistant
"
47	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Several weapons and carriages were collected but the Darwin County Knight Thirvam Malla received shahadat.
English human reference: Hundreds of weapons and millions of rupees were collected but unfortunately the revolutionary warrior Thiravam Malla was martyred .

Score: |im_end|>
<|im_start|>assistant
"
48	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Initially the object must be direction, salute or blessing.
English human reference: In the beginning , there should be direction , greeting or blessing .

Score: |im_end|>
<|im_start|>assistant
"
49	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: From his steps in Qatar, the latest gothic region, brahmins etc., was enough to develop socialism.
English human reference: This step of him provided ample opportunity for social development of Gautam Gotri Chhetriyas , Brahmins , etc. in Katyur .

Score: |im_end|>
<|im_start|>assistant
"
50	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: These surviving works are written with a focus.
English human reference: These are written with research work in mind .

Score: |im_end|>
<|im_start|>assistant
"
51	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Sometimes racialized with radical gopini, there was sometimes no demands for Mata Ishida.
English human reference: Sometimes he had quarreled with Radha and Gopini , and sometimes , he annoyed his mother Yashoda by making unreasonable demands .

Score: |im_end|>
<|im_start|>assistant
"
52	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The three spoons of the lull were the order chersieh bam, the brass bam, and the rabbit bam.
English human reference: The three sons of Lalit were respectively Kesharsingh Bam , Kashi Bam and Ratan Bam .

Score: |im_end|>
<|im_start|>assistant
"
53	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The twins tree is referred to as a symbol of the gender nonsense, and the person who is born in this nonsense is a variant of worshiping the twins.
English human reference: The twin tree is referred as the symbol of Bharani constellation and it is customary for a person born in this constellation to worship the twin tree .

Score: |im_end|>
<|im_start|>assistant
"
54	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Due to the district of pachkoshi tirtha and the satya agnirup, this festival is also held with attention importance.
English human reference: Due to the fact that Panchkoshi is a pilgrimage site and the district of Sakshat Agnirup , Jwala region , this festival is also considered with special significance .

Score: |im_end|>
<|im_start|>assistant
"
55	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Afterward the trustees took both princes, and brought them to Janakpur.
English human reference: After that , Bishwamitra took both the princes to Janakpurdham .

Score: |im_end|>
<|im_start|>assistant
"
56	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: After the 14th century, Hinduism was founded to follow.
English human reference: After the 14th century , Hinduism was founded to be followed up .

Score: |im_end|>
<|im_start|>assistant
"
57	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Originally only after being presented by artists in color, the dance gets live.
English human reference: Originally only after being presented by artists on stage , the dance gets live .

Score: |im_end|>
<|im_start|>assistant
"
58	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Those areas consist of most punjabi hill states of the current northern state and the current Himachal Pradesh.
English human reference: These areas include the present state of Uttarakhand and many of the present Punjabi hill states of the Himachal Pradesh .

Score: |im_end|>
<|im_start|>assistant
"
59	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Let the grandfather say anything, and let the whole treasure be destroyed, and let the joy of the joy of the joy of the joy of the joy of the joy of the joy.
English human reference: You tell me such a way out of which all this wealth be destroyed . I can stay with peace only after this joy ends .

Score: |im_end|>
<|im_start|>assistant
"
60	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Ramayana seems to be the best interested in this subject.
English human reference: Ramayana seems to explained this topic the best of all way .

Score: |im_end|>
<|im_start|>assistant
"
61	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Like Dhimdu, who lived in the cepilo potato, who lived in the virgin, who lived by the fourth part of the virgin, who lived by the fourth part of the virgin, who lived by the fourth part of the virgin, who lived by the fourth part of the fourth part of the fourth part of the fourth part of the fourth part of the fourth part.
English human reference: Like , Dhimdu , who lives on a steep slope , Melenden , who lives on a sloping place , and Chauden , who lives on the side of a hill , other surnames can also have some meaning .

Score: |im_end|>
<|im_start|>assistant
"
62	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Because he wanted to know from a different perspective relating to living.
English human reference: Because he wanted to know from a different point of view about the world life .

Score: |im_end|>
<|im_start|>assistant
"
63	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The patriarch is typically used in the worship of Anwar and the gods.
English human reference: Dhamari is specially found to be used in nwaran and in God 's place of worship .

Score: |im_end|>
<|im_start|>assistant
"
64	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: A tribunal is required to open the entire basic topic in the table to be certified.
English human reference: In order for a clan to be certified , it is necessary to cover all the basic issues mentioned in the table .

Score: |im_end|>
<|im_start|>assistant
"
65	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The Word is in existence as the name of the honeymoon in the philosophical era that is minimal.
English human reference: The word Gautam is in existence as the name of the great sage Gautam in the philosophical era .

Score: |im_end|>
<|im_start|>assistant
"
66	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In May 2007, Britney hosted an episode of m+m'S TOUR TITLED HOUSE OF BLUES.
English human reference: In May 2007 , Britney hosted a series of promotional rallies entitled M + M 's Tour at the House of Blues auditorium .

Score: |im_end|>
<|im_start|>assistant
"
67	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: For the reasons of which there are many tourist gatherings in this location each year.
English human reference: Because of which , a lot of tourist gather in this location each year .

Score: |im_end|>
<|im_start|>assistant
"
68	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Percy took a little water hand, and read the mechanism, and killed himself in the mouth of the knight.
English human reference: As if reciting a mantra , Krishna took a little water in his hand and sprinkled it on Radha 's face , and then started playing flute .

Score: |im_end|>
<|im_start|>assistant
"
69	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: After that time, the Buddhist opponents of the parsi forces and his assistants came to Lockhart to the northern part of today's NUMBER STREET.
English human reference: At that time , the opponents of Buddhism chased Padalagni Dorje and his supporters upto the present day northern region of Nuwakot district .

Score: |im_end|>
<|im_start|>assistant
"
70	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: As the communities grew, Hindu Brahmins would consider all the feasts of Hindu traditions, respectively.
English human reference: Since the Sanjyals are Gautam tribes , Hindu Brahmins , they observe all the festivals and rituals of the Hindu tradition .

Score: |im_end|>
<|im_start|>assistant
"
71	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: But this word will not indicate the payment of natural resources.
English human reference: But this term does not refer to payment for natural resources .

Score: |im_end|>
<|im_start|>assistant
"
72	"<|im_start|>user
Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Normally, the sun can be seen visiting this northern territory from late 11th to early 23th centuries.
English human reference: Generally , in any year , from January 24 to February 5 , the Sun can be seen visiting this constellation .

Score: |im_end|>
<|im_start|>assistant
"
