	final_prompt
10	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: On average, 500 capital executions were held on Monday.
English human reference: On average , 500 capital executions were held each month .

Score: |im_end|>
<|im_start|>assistant
"
11	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: On 2 December 1917 more than 4 000 people took to the streets and called for an immediate end to peace, an end to the war.
English human reference: On December 2nd , 1917 , more than 4,000 people took to the streets and demanded an immediate cease fire , an end to the war .

Score: |im_end|>
<|im_start|>assistant
"
12	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Many clerics, episoids and Catholic leaders supporters of Bourbonies have gone to exile.
English human reference: Many clerics , bishops and Catholic leaders supporting the Bourbons went into exile .

Score: |im_end|>
<|im_start|>assistant
"
13	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Antidreyfusarans protested against this rehabilitation which they considered to be a hasty and surreptitious.
English human reference: The anti-Dreyfusardi protested against this rehabilitation , which they considered hasty and secretly done .

Score: |im_end|>
<|im_start|>assistant
"
14	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: He is no more firm than Gobert, with no exception of a copy of Dreyfus's letter.
English human reference: He is no firmer than Gobert , not excluding a copy of Dreyfus ' handwriting .

Score: |im_end|>
<|im_start|>assistant
"
15	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Esterházy was unanimously acquitted on the second day of the trial after three minutes of deliberations.
English human reference: Esterházy was unanimously acquitted on the second day of the trial after three minutes of deliberations .

Score: |im_end|>
<|im_start|>assistant
"
16	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: But, although the Italian forces in Russia were less aggressive with Jews than the Germans, they have not even tried to stop the atrocities of Germany.
English human reference: But although Italian forces in Russia were less aggressive with the Jews than the Germans , they did not even try to stop Germany 's atrocities .

Score: |im_end|>
<|im_start|>assistant
"
17	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Belgrade is the only city with more than one million inhabitants, and there are four still, with over 100 000 inhabitants.
English human reference: Belgrade is the only city with over one million inhabitants and there are four more , with over 100,000 inhabitants .

Score: |im_end|>
<|im_start|>assistant
"
18	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Wowereit announced on 26 August 2014 that it would resign from office on 11 December 2014.
English human reference: Wowereit announced on August 26th , 2014 , that he will resign on December 11th , 2014 .

Score: |im_end|>
<|im_start|>assistant
"
19	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Since England, Scotland and Ireland in 1603, it appeared on a quarter of the shield of the United Kingdom.
English human reference: From England , Scotland and Ireland in 1603 , she appeared on a quarter of the coat of arms of the United Kingdom .

Score: |im_end|>
<|im_start|>assistant
"
20	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The third subparagraph of paragraph 1 shall not apply to a third-country national who is subject to an international agreement concluded before 1 January 2016.
English human reference: The Court , by its decision of cassation with retrial , believed in legal autonomy of martial court without taking into account "" the spirit of combat "" laws

Score: |im_end|>
<|im_start|>assistant
"
21	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: They say there are one kind of every day of the year.
English human reference: It is said that there is a kind of for each day of the year .

Score: |im_end|>
<|im_start|>assistant
"
22	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: As a result, the BIP takes into account the large size of the BIP.
English human reference: Hannah Arendt calls Kafka 's work "" the purest German prose of the century . ""

Score: |im_end|>
<|im_start|>assistant
"
23	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: It should be noted that after the conquest of Dobrogei, Mircea the Elder kept the old local government there.
English human reference: It should be mentioned that after the conquest of Dobrogea , Mircea the Old kept the old local administration there .

Score: |im_end|>
<|im_start|>assistant
"
24	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: This is the port in Malaga which is one of the most important in the intreaga of the Mari Mediterranean coast for the ships that came here for business purposes.
English human reference: Today the port of Malaga is one of the most important in the entire Mediterranean coast for ships that came here for business .

Score: |im_end|>
<|im_start|>assistant
"
25	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Since the middle of the century, the voices calling for Scotland's autonomy have started to increase, and the function of life has been reestablished.
English human reference: From the middle of the century , the voices demanding the autonomy of Scotland began to grow , and as a result the function of was re-established .

Score: |im_end|>
<|im_start|>assistant
"
26	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The elephant's sharks have thick bases and thin tips.
English human reference: Elephant ears have thick bases and thin ends .

Score: |im_end|>
<|im_start|>assistant
"
27	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The base of ovar is an intrastaminal nectarifer, subovarian.
English human reference: At the base of the ovary is an intrastaminal , subovarian nectariferous disc .

Score: |im_end|>
<|im_start|>assistant
"
28	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: be responsible for the Government of Scotland for the administration of the prison.
English human reference: is responsible for the administration of penitentiaries within the Scottish Government .

Score: |im_end|>
<|im_start|>assistant
"
29	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Dublin and other areas have been bombarded by Luftwaffe.
English human reference: Dublin and other regions were bombed by the Luftwaffe .

Score: |im_end|>
<|im_start|>assistant
"
30	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: They are guided by an elderly person, but who will not accompany them.
English human reference: They are guided by an elderly person , who will not accompany them though .

Score: |im_end|>
<|im_start|>assistant
"
31	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: However, protection is far from optimal, but it was seen as a great improvement.
English human reference: However , the protection is far from optimal , but it has been considered a great improvement .

Score: |im_end|>
<|im_start|>assistant
"
32	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In these years, there has been no distinctive T-shirts for this competition.
English human reference: In these years , there has been no distinctive T-shirt for this competition .

Score: |im_end|>
<|im_start|>assistant
"
33	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Coins, fibule and spearhead in districts 1 May and Mehala were discovered from the Roman period.
English human reference: Coins , fibulae and a spearhead were discovered from the Roman period in the districts 1 May and Mehala .

Score: |im_end|>
<|im_start|>assistant
"
34	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: An important depth is that of pandantives with chains braided from lightweight gold wire.
English human reference: An important detail is that of pandantives with chains braided from lightweight gold wire .

Score: |im_end|>
<|im_start|>assistant
"
35	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Survivors have been exiled to Siberia or Central Asia.
English human reference: Survivors were exiled to Siberia or Central Asia .

Score: |im_end|>
<|im_start|>assistant
"
36	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: 17 Fw 190 aeroplanes in III. / JG 54 took part in the mission with the JG 26 aircraft.
English human reference: 17 Fw 190 aeroplanes in III . / JG 54 took part in the mission with the JG 26 aircraft .

Score: |im_end|>
<|im_start|>assistant
"
37	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: There were few shops found in England and in medieval Europe; instead, buyers were going to the workshops of merchants, where they were negotiating directly with them.
English human reference: There were few shops in medieval England and Europe ; instead , buyers went to the merchants ' workshops , where they negotiated directly with them .

Score: |im_end|>
<|im_start|>assistant
"
38	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: At the same time, the armed forces of the main powers of the Antarctic have been concerned to organise offensive actions on the western front.
English human reference: At the same time , the armed forces of the main Entente powers were preoccupied with organizing offensive actions on the Western Front .

Score: |im_end|>
<|im_start|>assistant
"
39	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The aim of this campaign was to defend German civil and military objectives against attacks by allies' aviation.
English human reference: The purpose of this campaign was to defend German civilian and military targets against Allied airstrikes .

Score: |im_end|>
<|im_start|>assistant
"
40	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Cezar's term of office as Governor has been extended for another five years.
English human reference: Caesar 's term of office as Governor has been extended for another five years .

Score: |im_end|>
<|im_start|>assistant
"
41	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Crucides are significant, and the West can maintain large armies far away from it.
English human reference: The Crusades are significant , the West being able to maintain large armies , at great distances from it .

Score: |im_end|>
<|im_start|>assistant
"
42	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Population density amounts to 75,9 inhabitants per square kilometre.
English human reference: Population density amounts to 75,9 inhabitants per square kilometre .

Score: |im_end|>
<|im_start|>assistant
"
43	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: One year later, in 1915, the first athletism ground is being inauguised in Bucharest, in the place that later becomes Youth Stadion.
English human reference: A year later , in 1915 , the first athletics field was inaugurated in Bucharest , on the place that later became the Youth Stadium .

Score: |im_end|>
<|im_start|>assistant
"
44	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The union of States was more symbolic, only in 1781 have the Confederation's Articles become operative in expansion towards the west.
English human reference: The union of the states was more symbolic , only in 1781 being ratified the Articles of Confederation becoming operative in terms of expansion to the west .

Score: |im_end|>
<|im_start|>assistant
"
45	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Techniques for land cultivation are improved through population growth.
English human reference: Techniques for land cultivation are improved through population growth .

Score: |im_end|>
<|im_start|>assistant
"
46	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In 2010, 94% of the population over the age of 15 was alphabetised, compared to just 20% in 1950.
English human reference: In 2010 , 94 % of the population over the age of 15 was literate , compared to only 20 % in 1950 .

Score: |im_end|>
<|im_start|>assistant
"
47	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In this respect, the Commission notes that the marketing services agreement was signed on the same date as the airport services agreement.
English human reference: The airport was well known to Luftwaffe pilots , because it had been a German air base after the occupation of France .

Score: |im_end|>
<|im_start|>assistant
"
48	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: 100 000 soldiers, of whom 50 000 regular troops.
English human reference: Iran used 100,000 troops , with 60,000 more in reserve .

Score: |im_end|>
<|im_start|>assistant
"
49	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: This appropriation is intended to cover expenditure on studies, meetings of experts, information and publications directly linked to the achievement of the objective of the programme.
English human reference: Another goal was for women to occupy an equal share of decision-making positions .

Score: |im_end|>
<|im_start|>assistant
"
50	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The Ottoman Government was not invited to the Vienna Conference.
English human reference: The Ottoman Government was not invited to the Vienna Conference .

Score: |im_end|>
<|im_start|>assistant
"
51	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: More than 50% of the Roma treasury was invested in the Roman army, double the US military budget today.
English human reference: More than 50 % of Rome 's treasury was invested in the Roman army , double the US military budget today .

Score: |im_end|>
<|im_start|>assistant
"
52	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In 1932 it had become apparent that the Republic of Weimar was not viable.
English human reference: By 1932 it had become apparent that the Weimar Republic was not viable .

Score: |im_end|>
<|im_start|>assistant
"
53	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: First of all, he says at some point, he is talking about him, who is served 'to accommodate in word like pork in sloel.' ''
English human reference: First of all , he says at one point , he is talking about him , the one who is "" sheltered in the word like an egg in a dove . ""

Score: |im_end|>
<|im_start|>assistant
"
54	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Some of those arrested and already deported, were returned from the road to Auschwitz and were released.
English human reference: Some of those arrested and had already been deported were returned from the road to Auschwitz and released .

Score: |im_end|>
<|im_start|>assistant
"
55	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: When the war broke out between France and its rivals, Russian and Austrian forces invaded Switzerland.
English human reference: When the war broke out between France and its rivals , Russian and Austrian forces invaded Switzerland .

Score: |im_end|>
<|im_start|>assistant
"
56	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Manufacturing upholstered, polished, and rich burdened furniture.
English human reference: Upholstered , polished , and richly decorated furniture is manufactured .

Score: |im_end|>
<|im_start|>assistant
"
57	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Sports associations first appeared in the city during the period of dualism as a result of international tendencies.
English human reference: Sports associations first appeared in the city during the period of dualism as a result of international trends .

Score: |im_end|>
<|im_start|>assistant
"
58	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Antonius travels to Egypt where Cleopathra, the Queen of Egypt, knows.
English human reference: Antonius travels to Egypt where he meets Cleopathra , the Queen of Egypt .

Score: |im_end|>
<|im_start|>assistant
"
59	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: around six hour, most of the collections were sheltered in the University Market around Mihai Viteaself's Statuii.
English human reference: Around six o 'clock , most of the collections were sheltered in the University Square , around the Statue of Mihai Viteazul .

Score: |im_end|>
<|im_start|>assistant
"
60	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Other Orthodox Christian communities in Serbia shall be Montenegro, Romanians, vlahs, Macedonians and Bulgarians.
English human reference: Other Orthodox Christian communities in Serbia are Montenegrins , Romanians , Vlachs , Macedonians and Bulgarians .

Score: |im_end|>
<|im_start|>assistant
"
61	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Furthermore, two young infantils and inconvenients, Artur and Jeremias, are designated by Castel as being a second.
English human reference: Moreover , two childish and awkward young men , Arthur and Jeremiah , are appointed by the Castle to support him .

Score: |im_end|>
<|im_start|>assistant
"
62	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: There is no uniform administrative system covering the country as a whole.
English human reference: There is no uniform administrative system covering the country as a whole .

Score: |im_end|>
<|im_start|>assistant
"
63	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: stangaminists [Apis mellifera carnicaAlbina carniolane originates in Slovenia and is a subspecies of Western bee.
English human reference: stangaminiatura [ [ Apis mellifera carnicaThe carniolan bee is native to Slovenia and is a subspecies of the western bee .

Score: |im_end|>
<|im_start|>assistant
"
64	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: 10 children between 11 and 17 years have been transferred to another prison and executed in secret in 1989.
English human reference: 10 children between the ages of 11 and 17 were transferred to another prison , being secretly executed in 1989 .

Score: |im_end|>
<|im_start|>assistant
"
65	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In May 1915, Italy invaded Austria and lost 200 000 soldiers.
English human reference: In May 1915 , Italy invaded Austria and lost 200 000 soldiers .

Score: |im_end|>
<|im_start|>assistant
"
66	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The Great War tested to the maximum their military, diplimatic, social and ecomic capabilities.
English human reference: The Great War tested their military , diplomatic , social and economic capabilities to the fullest .

Score: |im_end|>
<|im_start|>assistant
"
67	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Ludovic left with his family Parisul on 20 June 1791, and when he arrived at Varennes 48 km, recognised, he was stopped.
English human reference: Ludovic left Paris with his family , on 20 June 1791 , and when he arrived at Varennes , at 48 km , being recognised , he was stopped .

Score: |im_end|>
<|im_start|>assistant
"
68	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Desgrange claimed that the record print of the newspaper was that of the 1933 Turkish time, when he sold 854.000 specimens.
English human reference: Desgrange claimed that the record print of the newspaper was that during the Tour in 1933 , when he sold 854.000 copies .

Score: |im_end|>
<|im_start|>assistant
"
69	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In western Europe, it broke off the odd war between allies and Germany.
English human reference: The "" Strange War "" between the Allies and Germany broke out in Western Europe .

Score: |im_end|>
<|im_start|>assistant
"
70	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The fire has completely mystered the boats and most craftspeople.
English human reference: The fire completely destroyed the slums and most of the craftsmen 's workshops .

Score: |im_end|>
<|im_start|>assistant
"
71	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The numbers of troops consisted of more than 10000 soldiers who were displaced over a wrap-up front length of around 28 kilometres.
English human reference: The numbers of troops consisted of more than 10000 soldiers who were deployed on a battlefront with the length of around 28 kilometres .

Score: |im_end|>
<|im_start|>assistant
"
72	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: late Fericites are the ones who left the martyrs.
English human reference: "" Blessed are those who have gone down the path of the martyrs .

Score: |im_end|>
<|im_start|>assistant
"
73	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Ukraine started on 20 August and its troops had to withdraw.
English human reference: The Ukrainian began on August 20 , and his troops had to withdraw .

Score: |im_end|>
<|im_start|>assistant
"
74	"<|im_start|>user
Score the following translation from Romanian to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Jefferson has failed to try to resolve the situation.
English human reference: Unsuccessfully , Jefferson tried to resolve the situation .

Score: |im_end|>
<|im_start|>assistant
"
