	final_prompt
12	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यसरी मिथिलाबाट फैलिएका महर्षि गौतमका सन्ततीहरू अर्थात सुरुवाती समयका गौतम गोत्रीहरू समयको अन्तरालसँगै मिथिलामा संख्यात्मक हिसाबले बढ्दै गए ।
English translation: Thus the descendants of the honeymoon spread out of Mitchell, or the late goths of the beginning time, with numerous stakes in Mitchell with time intervals.
Error words: Thus, the, honeymoon, spread, out, of, Mitchell, or, late, goths, of, the, beginning, time, with, numerous, stakes, Mitchell, time, intervals
Score: |im_end|>
<|im_start|>assistant
"
13	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: तर अत्यन्तै रमाइलो"" तथा ""हिनताबोध, गरीवी, पीडा, कहिलेकाहीं भोकै बस्न बाध्य हुनु तथा सन्सारको अन्याय सहनु"" आदिको अनुभवको रूपमा व्याख्या गरेका छन् ।
English translation: But exceptionally funny "" and "" Hinnabod, poor, painful, sometimes hungry, to be forced to sit down and to endure the undertaking of a career "" etc.
Error words: exceptionally, funny, Hinnabod, poor, painful, ,, hungry, ,, to, be, to, sit, down, and, the, undertaking, of, a, career, etc
Score: |im_end|>
<|im_start|>assistant
"
14	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: आठ प्रकारका यौगिक शक्तिहरू अणिमा, महिमा, गरिमा, लघिमा, प्राप्ति, प्रकाम्य, इशित्व र वशित्व उनमा थिए।
English translation: The eight types of genealogical powers were in molecular, glory, poverty, lagging, receiving, publishing, hinting, and virtue of her.
Error words: The, genealogical, powers, were, in, molecular, glory, poverty, lagging, receiving, publishing, hinting, ,, virtue, of, her
Score: |im_end|>
<|im_start|>assistant
"
15	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: कर्मचारी भएमा कार्यालयबाट नै र रा.प.अनंर्.कर्मचारी भएमा विभागबाट निर्दिष्ट
English translation: Specifically from the department if employed, and from the office if employed.
Error words: Specifically, from, the, department, employed, ,, the, office, employed, .
Score: |im_end|>
<|im_start|>assistant
"
16	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: जसमध्ये  सन् २००६ मा आयोबले नेल्सन मण्डेला कोष छाडे ।
English translation: In 2006 of which iob left the Nelson Mandela fund.
Error words: of, which, iob, fund
Score: |im_end|>
<|im_start|>assistant
"
17	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यसमा सङ्घीय संरचना हुन्छ तर केन्द्रले इकाइहरूलाई केही अधिकार दिएको हुन्छ र केन्द्रको आदेशमा इकाइहरू चल्छन्।
English translation: It has a federal structure but the center has some authority to the units and the units run on the command of the center.
Error words: some, on
Score: |im_end|>
<|im_start|>assistant
"
18	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यहाँ अञ्चल यातायात कार्यलयका साथै केही इलाका स्तरीय कार्यलयहरु छन ।
English translation: Here are a few irrigation level functions with constant transportation functions.
Error words: Here, are, a, few, irrigation, level, functions, with, constant, transportation, functions
Score: |im_end|>
<|im_start|>assistant
"
19	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: 'मंगलमूरत'को रूपमा अथवा शङ्कट मोचकको रूपमा पुजन गर्न थालियो।
English translation: It was initially referred to as 'Mangalmurat' or as sankt moch.
Error words: It, was, initially, referred, to, Mangalmurat, as, sankt, moch
Score: |im_end|>
<|im_start|>assistant
"
20	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: ऋषि तर्पणी पूर्णिमाको अघिल्लो राति ठूलो मेला लाग्ने उक्त पोखरीको व्यापक प्रचार प्रसार हुन सकेको खण्डमा पर्यटकीय आकर्षण बढ्न सक्ने कुरा निर्विवाद छ।
English translation: There is a debate over whether a segment of the pool could increase tourist attractions on the previous night of the borrowing perfection.
Error words: There, a, debate, over, whether, a, segment, of, pool, could, increase, tourist, attractions, the, borrowing, perfection
Score: |im_end|>
<|im_start|>assistant
"
21	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: नीति तथा परिपत्र समेतका आधारमा एकिकरण वा विभाजन गर्ने नगर्ने सम्वन्धमा कार्यालय
English translation: Office on policy and circumstances not to integrate or divide the base
Error words: on, policy, and, circumstances, not, to, integrate, or, divide, the, base
Score: |im_end|>
<|im_start|>assistant
"
22	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सिक्किमको दक्षिणी र पश्चिमी भागका सहरहरूले सिक्किमलाई पश्चिम बङ्गालको उत्तरी भागका पर्वतीय सहर कालिम्पोङ र दार्जीलिङ सँग जोडदछ।
English translation: The Southern and western parts of sikkim consist of the perennial sahar kalimpong and darjeeling of the northern part of West Bengal.
Error words: The, Southern, sikkim, consist, of, perennial, sahar, kalimpong, darjeeling
Score: |im_end|>
<|im_start|>assistant
"
23	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: फ्रान्समा धेरै पहिलेदेखि निरंकुस शासन चलेको थियो ।
English translation: In France, very early nineteenth century rule was run.
Error words: In, ,, very, early, nineteenth, century, rule, was, run
Score: |im_end|>
<|im_start|>assistant
"
24	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: जसले धुम्रपान गर्छन्, उनीहरूले धुम्रपान गर्न रोक्नु भनेको COPD को खराबीलाई कम गर्ने एक मात्र उपाय हो।
English translation: Whoever smokes is the only one to lower the COPD's badge if they stop smoking.
Error words: Whoever, smokes, is, the, only, one, to, lower, COPD, 's, badge, if, they, stop, smoking
Score: |im_end|>
<|im_start|>assistant
"
25	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: गाविसलाई समावेश गरेर यसलाई उपमहानगरपालिका घोषणा गरिएएको हो ।
English translation: It is declared a submarine, including the gavi.
Error words: is, submarine, ,, gavi
Score: |im_end|>
<|im_start|>assistant
"
26	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यस समदायका व्यक्तिहरू भिक्षा माग्दा साधुसन्तको भेष धारण गरी त्रिशुल र कमन्डलु वोकेर हिड्दैनन् ।
English translation: While individuals of this plaintiff are asked for a violation, the plaintiff does not pass through the trial and the lowndluwoker.
Error words: While, individuals, plaintiff, are, asked, for, a, violation, ,, the, plaintiff, does, not, pass, through, the, trial, and, the, lowndluwoker
Score: |im_end|>
<|im_start|>assistant
"
27	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सबैले बारम्बार अनुरोध गरे पछि यसलाई दैव इच्छा भन्ठानेर आचार्य नेपाल तर्फ प्रस्थान गरे ।
English translation: After all requested the bargain, telling it the door wishes towards Nepal.
Error words: all, requested, the, bargain, telling, it, the, door, wishes, towards, Nepal
Score: |im_end|>
<|im_start|>assistant
"
28	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: १७८६ ईस्वीमा जन गार्स्टिनद्धारा निर्माण पछि देखि गोलघर पटना सहरको प्रतीक चिह्न बन्यो।
English translation: In 1786 Esqui became known as the symbol of the golagh patna seal since after the construction by Jan Garstin.
Error words: In, 1786, Esqui, became, known, as, the, symbol, of, the, golagh, patna, seal, since, after, construction, by, Jan, Garstin
Score: |im_end|>
<|im_start|>assistant
"
29	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यस नक्षत्रका अधिदेवता अर्यमा हुन् र मुख्य ग्रह सूर्य हुन्।
English translation: The overwhelming majority of this non - major planet is in Arabia and the main planet is the sun.
Error words: majority, this, non, -, major, planet, in, Arabia
Score: |im_end|>
<|im_start|>assistant
"
30	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: त्यस्तै कालिकोट र दैलेखको सिमानामा पर्ने भुवानथानको लेकमा स्थानिय भाषामा झिलझिले ढुङ्गा भनिने काईनेटिक ढुङ्गाको खनन तथा प्रसोधन भैरहेको छ।
English translation: Similar to the lake of bhavanathan, which lies on the border of calicut and dai, there is a digging and prohibition of kainetic stone called stone.
Error words: Similar, to, the, lake, bhavanathan, ,, which, lies, on, border, of, calicut, and, dai, ,, there, is, a, digging, and, prohibition, of, kainetic, stone, called, stone
Score: |im_end|>
<|im_start|>assistant
"
31	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: जिम्मेवारीमा लगत कसी राखिनेछ र निज सरुवा वा वढुवा वा अवकाश हुंदा अकरणमा बनाई
English translation: The data in responsibility will be kept and made in auction when a prize is started or older or retired.
Error words: data, in, responsibility, will, kept, made, in, auction, when, a, prize, started, older, .
Score: |im_end|>
<|im_start|>assistant
"
32	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: यो देखेर सोझा गोपहरूले देवता खुसी भएर हामीले चढाएको फल फूल, प्रसाद सबै देवताले खाए भन्ने ठाने।
English translation: And when they saw that we had eaten the fruit of the gods, and the fruit of the gods, and the fruit of all the gods,
Error words: when, they, saw, we, the, fruit, of, the, gods, ,, and, fruit, of, the, gods, ,, and, the, fruit, of, all, the, gods, ,
Score: |im_end|>
<|im_start|>assistant
"
33	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: प्रायः शोधार्थीले शोध क्रममा र शोध समापन पछि लेखेका हुन्छन् ।
English translation: Often, sorcery is written after the sorcery order and after the sorcery completion.
Error words: Often, ,, sorcery, is, written, after, the, sorcery, order, sorcery, completion
Score: |im_end|>
<|im_start|>assistant
"
34	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: धानअन्तर्गत विश्वको करिब ९० प्रतिशत क्षेत्र एसियामा पर्दछ अनि विश्वको लगभग ९० प्रतिशत धान एसियामै उत्पादन र खपत गरिन्छ ।
English translation: Under rice, about 90 percent of the world's area is in Asia, and approximately 90 percent of the world's rice is produced and consumed in Asia.
Error words: Under, rice, ,, about, area, ,, approximately, .
Score: |im_end|>
<|im_start|>assistant
"
35	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: केही सांसदहरूले एउटा रोगको कारण बताई औषधिका रूपमा अर्कै रोगको उपचारमा प्रयोग हुने औषधिको नाम राखी सहयोग लिएपछि यो कान्ड चर्चामा आएको थियो।
English translation: Some Representatives took this candlestick after taking the name of the drug used in the treatment of another disease as a reason for a disease.
Error words: Some, Representatives, took, this, candlestick, taking, drug, another, as, a, reason, for, a
Score: |im_end|>
<|im_start|>assistant
"
36	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: अहिले यसलाई देउडा गीत, देउडा संस्कृती, देउडा भाषा, देउडा खेल आदि नामले  चिनिन्छ ।
English translation: Nowadays it is known by the name deoda song, deoda culture, deoda language, deoda games, etc.
Error words: Nowadays, by, deoda, deoda, deoda, deoda, games
Score: |im_end|>
<|im_start|>assistant
"
37	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: अर्का राजनीतिक नेता उड्डयन मन्त्री तारिणीदत्त चटौतमाथि भ्रष्टाचारको अभियोग लाग्यो।
English translation: Another political leader was convicted of corruption on the UNESCO WORLD HERITAGE SITE.
Error words: was, convicted, of, corruption, on, the, UNESCO, WORLD, HERITAGE, SITE
Score: |im_end|>
<|im_start|>assistant
"
38	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: स्टेफिनीले पछि जोरिकोसँग गठबन्धन गरेकी थिइन तर रेसलकेनियाको अर्को रात उनलाई ट्रिपल एचले पिन गरेका थिए जसका कारण स्टेफिनी बाध्य बनेकी थिइन।
English translation: Stephini did not go with yoriko later but racelockenia's next night he was pinned by triple h for which stephini was not forced to retire.
Error words: Stephini, did, not, go, yoriko, later, racelockenia, 's, next, night, he, was, pinned, by, triple, h, for, which, stephini, was, not, forced, to, retire
Score: |im_end|>
<|im_start|>assistant
"
39	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: मैले आफूले गरेका पुण्यद्वारा त्यस नगरलाई स्थिर बनाई दिन्छु।
English translation: And I will make the city steadfast by the way which I have done.
Error words: And, steadfast, by, way
Score: |im_end|>
<|im_start|>assistant
"
40	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: कटु, नराम्रा र वेदनादायी कुराहरूलाई समेत कत्ति पनि तलमाथि नपारी र तिनको आदर्शीकरण
English translation: Don't hold down anything, including cuts, evils and altruism, and her idealism.
Error words: Don, 't, hold, down, anything, including, cuts, ,, evils, and, altruism, ,, her, idealism, .
Score: |im_end|>
<|im_start|>assistant
"
41	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: भारतीय स्वतन्त्रता सँग्राम, तेलंगनामा चलेको सशस्त्र किसान र चिनियाँ जनयुद्धको प्रभावले कामी वुढालाई राम्ररी छोयो।
English translation: With Indian Independence, the surrounding farming and the influence of Chinese Juniors in Telangana touched kami wulde well.
Error words: With, Independence, surrounding, farming, influence, of, Chinese, Juniors, in, Telangana, kami, wulde, well
Score: |im_end|>
<|im_start|>assistant
"
42	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: नेवार समुदायमा विशेष किसिमको एउटा खाद्यवस्तुको नामबाट यस पर्वको नामकरण गरिएको छ ।
English translation: This festival is named by the name of one of the foodstuffs of special kind in the nearby community.
Error words: This, festival, is, named, by, name, of, one, of, the, foodstuffs, of, special, kind, in, the, nearby, community
Score: |im_end|>
<|im_start|>assistant
"
43	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: निर्वाचन आयोग निर्वाचन आयोगले नेपालको संविधान बमोजिम हुने जनमत सङ्ग्रह तथा स्थानीय निकायको निर्वाचनको सञ्चालन, रेखदेख, निर्देशन र नियन्त्रण गर्दछ।
English translation: The Deputy Commissioner operates, publishes, directs and controls the journal of archives and local authorities of Nepal's constitution.
Error words: The, Deputy, Commissioner, operates, publishes, journal, of, archives, and, local, authorities, of, Nepal, 's, constitution, .
Score: |im_end|>
<|im_start|>assistant
"
44	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: विष्णुसहस्रनाम विष्णुका १००० नामहरूको महिमा शान्तिपर्व मा।
English translation: In the glory peace of 1000 names of summerhusbandry summer.
Error words: In, peace, summerhusbandry, summer
Score: |im_end|>
<|im_start|>assistant
"
45	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: मर्यादा पुरुष श्रीराम पितृ बचन मान्नेहरूमा एक हुन्।
English translation: Mrada is one of the male sri rama patri saiva manners.
Error words: Mrada, male, sri, rama, patri, saiva, manners
Score: |im_end|>
<|im_start|>assistant
"
46	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: धौलागिरी हिमालको पछाडी रहेको यस डोल्पा क्षेत्रमा तिब्बतीहरूको संस्कृति सुरक्षित छ।
English translation: The culture of the tibetans is preserved in the dolpa region, which is behind the wealthy hill.
Error words: tibetans, the, dolpa, ,, which, is, wealthy, hill
Score: |im_end|>
<|im_start|>assistant
"
47	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सयौं हतियार र लाखौ रूपयाँ संकलन भयो तर दर्ुभाग्यवस क्रान्ति योद्धा थिरवम मल्लले शाहदत प्राप्त गरे।
English translation: Several weapons and carriages were collected but the Darwin County Knight Thirvam Malla received shahadat.
Error words: Several, carriages, the, Darwin, County, Knight, Thirvam, received, shahadat
Score: |im_end|>
<|im_start|>assistant
"
48	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: सुरुमा वस्तु निर्देश, नमस्क्रिया वा आशीर्वाद रहनु पर्दछ ।
English translation: Initially the object must be direction, salute or blessing.
Error words: Initially, object, must, salute
Score: |im_end|>
<|im_start|>assistant
"
49	"<|im_start|>user
Score the following translation from Nepali to English by comparing the source and the translation and considering the error words in translation on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"". 
Nepali source: उनको यस कदमबाट कत्युरमा गौतम गोत्री क्षेत्रिय, ब्राह्मण आदिलाई सामाजिक विकास गर्ने प्रसस्त मौका मिल्यो ।
English translation: From his steps in Qatar, the latest gothic region, brahmins etc., was enough to develop socialism.
Error words: From, his, steps, in, Qatar, ,, the, latest, gothic, region, ,, brahmins, etc, ., was, enough, to, develop, socialism
Score: |im_end|>
<|im_start|>assistant
"
