	final_prompt
10	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Be it on the borders of the country, the skies or the seas; the snowy peaks or the dense forests, I salute every valiant son and daughter defending the nation, our forces, BSF, ITBP, CISF, security forces and police personnel on this auspicious festival of Deepawali.
Machine translation: देशाच्या सीमेवर असो, आकाशात असो किंवा समुद्रात असो, बर्फाच्या शिखरावर असो किंवा घनदाट जंगलात असो, देशाचे रक्षण करणाऱ्या, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, या सर्व शूर सुपुतण्यांना मी दिवाळीच्या या पवित्र सणानिमित्त वंदन करतो.
Reference translation: देशाच्या सीमेवर असो , आकाशात असो किंवा समुद्रात असो , बर्फाच्या शिखरावर असो किंवा घनदाट जंगलात असो , देशाचे रक्षण करणारे , आपले जवान , , या सर्व शूर सुपुत्रांना आमचे BSF , ITBP , CISF , सुरक्षा दल व पोलिस कर्मचारी यांना मी दिवाळीच्या या पवित्र सणानिमित्त वंदन करतो .
[/INST]"
11	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: The banana blossom is chopped and mixed with a little mashed potato which is then coated with spiced breadcrumbs and fried.
Machine translation: केळीचे फूल कापून त्यात थोडे मॅश केलेले बटाटे मिसळून त्यावर मसालेदार ब्रेडक्रम्ब्स लावून तळून घेतले जातात.
Reference translation: केळीचे फूल कापून त्यात थोडे मॅश केलेले बटाटे मिसळून त्यावर मसालेदार ब्रेडक्रम्ब्स लावून तळून घेतले जातात .
[/INST]"
12	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: In atrial fibrillation, the heart's upper chambers (atria) contract randomly and sometimes so fast that the heart muscle cannot relax properly between contractions.
Machine translation: अट्रियल फायब्रिलेशनमध्ये, हृदयाच्या वरच्या चेंबर्स (अट्रिया) अनियमित आणि कधीकधी इतक्या वेगाने संकुचित होतात की हृदयाचे स्नायू संकुचन दरम्यान व्यवस्थित आराम करू शकत नाहीत.
Reference translation: अट्रियल फायब्रिलेशनमध्ये , हृदयाच्या वरच्या चेंबर्स ( अट्रिया ) अनियमित आणि कधीकधी इतक्या वेगाने संकुचित होतात की हृदयाचे स्नायू संकुचन दरम्यान व्यवस्थित आराम करू शकत नाहीत .
[/INST]"
13	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: It is one of the temples in the Group of Chola temples that were declared a UNESCO World Heritage Site in the year 1987.
Machine translation: १९८७ साली युनेस्कोने जागतिक वारसा म्हणून घोषित केलेल्या चोळ मंदिरांच्या गटातील हे एक मंदिर आहे.
Reference translation: १९८७ साली युनेस्कोने जागतिक वारसा म्हणून घोषित केलेल्या चोल मंदिरांच्या गटातील हे एक मंदिर आहे .
[/INST]"
14	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: But when she would worship God, there used to be a portrait of Bharat Mata in her temple of worship.
Machine translation: मात्र जेव्हा ती देवाची पूजा करायची तेव्हा तिच्या मंदिरात भारतमातेचे चित्र असायचे.
Reference translation: मात्र जेव्हा त्या देवाची पूजा करायच्या तेव्हा त्यांच्या मंदिरात भारतमातेचे चित्र असायचे .
[/INST]"
15	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: But do not take furosemide too late in the day (after 4pm) or at night, otherwise you may have to wake up to go to the toilet.
Machine translation: परंतु दिवसा (संध्याकाळी 4 नंतर) किंवा रात्री उशिरा फ्युरोसेमाईड घेऊ नका, अन्यथा तुम्हाला शौचालयात जाण्यासाठी जागे व्हावे लागेल.
Reference translation: परंतु दिवसा ( संध्याकाळी ४ नंतर ) किंवा रात्री उशिरा फ्युरोसेमाईड घेऊ नका , अन्यथा तुम्हाला शौचालयात जाण्यासाठी जागे व्हावे लागेल .
[/INST]"
16	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: The National Agricultural Research System under the leadership of Indian Council of Agricultural Research (ICAR) developed 53 such varieties during the last five years.
Machine translation: भारतीय कृषी संशोधन परिषदेच्या (आयसीएआर) नेतृत्वाखाली राष्ट्रीय कृषी संशोधन प्रणालीने गेल्या पाच वर्षात अशा 53 जाती विकसित केल्या आहेत.
Reference translation: भारतीय कृषी संशोधन परिषदेच्या ( आयसीएआर ) नेतृत्वाखाली राष्ट्रीय कृषी संशोधन प्रणालीने गेल्या पाच वर्षांत अशा ५३ जाती विकसित केल्या आहेत .
[/INST]"
17	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: The e-filing of Income Tax returns project had already won the Silver Award in the National Awards on e-Governance in 2007-08.
Machine translation: 2007-08 मध्ये ई-गव्हर्नन्सच्या राष्ट्रीय पुरस्कारांमध्ये ई-फायलिंग प्रकल्पाला रौप्यपदक मिळाले होते.
Reference translation: २००७ - ०८ मध्ये ई - गव्हर्नन्सवरील राष्ट्रीय पुरस्कारांमध्ये प्राप्तिकर विवरण प्रकल्पाच्या ई - फायलिंगने यापूर्वीच रौप्य पुरस्कार जिंकला होता .
[/INST]"
18	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: A caesarean is generally a very safe procedure, but like any type of surgery it carries a certain amount of risk.
Machine translation: सिझेरियन ही अत्यंत सुरक्षित प्रक्रिया आहे, मात्र कोणत्याही प्रकारच्या शस्त्रक्रियेप्रमाणेच त्यात काही प्रमाणात जोखीम असते.
Reference translation: सिझेरियन ही अत्यंत सुरक्षित प्रक्रिया आहे , मात्र कोणत्याही प्रकारच्या शस्त्रक्रियेप्रमाणेच त्यात काही प्रमाणात जोखीम असते .
[/INST]"
19	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: The collection has many rare items such as the manuscripts of Sarat Chandra Chattopadhaya, Bibuti Bhushan Bandaopadhaya, Jibanananda Das and Bisnu De.
Machine translation: या संग्रहात शरतचंद्र चट्टोपाध्याय, विभूति भूषण बंडोपाध्याय, जीबनानंद दास आणि बिस्नू डे यांच्या हस्तलिखितासारख्या अनेक दुर्मिळ वस्तू आहेत.
Reference translation: या संग्रहात शरतचंद्र चट्टोपाध्याय , विभूति भूषण बंडोपाध्याय , जीबनानंद दास आणि बिस्नू डे यांच्या हस्तलिखितांसारख्या अनेक दुर्मिळ वस्तू या संग्रहात आहेत .
[/INST]"
20	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: A digital collection of rare books has also been created to cater to the scholars and aspiring people of our society.
Machine translation: आपल्या समाजातील विद्वान आणि महत्वाकांक्षी लोकांच्या गरजा पूर्ण करण्यासाठी दुर्मिळ पुस्तकांचा डिजिटल संग्रह देखील तयार करण्यात आला आहे.
Reference translation: आपल्या समाजातील विद्वान आणि महत्वाकांक्षी लोकांच्या गरजा पूर्ण करण्यासाठी दुर्मिळ पुस्तकांचा डिजिटल संग्रहदेखील तयार करण्यात आला आहे .
[/INST]"
21	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Before prescribing a medicine, your doctor will also take into account your age and gender, the medicines you're already taking and any other health problems you may have.
Machine translation: औषध देण्यापूर्वी तुमचे डॉक्टर तुमचे वय आणि लिंग, तुम्ही आधीच घेत असलेली औषधे आणि इतर आरोग्याच्या समस्या देखील विचारात घेतील.
Reference translation: औषध देण्यापूर्वी तुमचे डॉक्टर तुमचे वय आणि लिंग , तुम्ही आधीच घेत असलेली औषधे आणि इतर आरोग्याच्या समस्या देखील विचारात घेतील .
[/INST]"
22	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Once broken in, wear it as much as possible while walking as it'll help you walk more efficiently and keep you stable.
Machine translation: एकदा आत शिरल्यावर, चालताना जास्तीत जास्त वापरा कारण यामुळे तुम्हाला अधिक कार्यक्षमतेने चालण्यास आणि तुम्हाला स्थिर ठेवण्यास मदत होईल.
Reference translation: एकदा आत शिरल्यावर , चालताना जास्तीत जास्त वापरा कारण यामुळे तुम्हाला अधिक कार्यक्षमतेने चालण्यास आणि तुम्हाला स्थिर ठेवण्यास मदत होईल .
[/INST]"
23	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: A. To equip all the elementary stage teachers on learning outcomes, school based assessment, learner –centred pedagogy, new initiatives in education and addressing diverse needs of children through multiple pedagogies, etc.
Machine translation: सर्व प्राथमिक स्तरावरील शिक्षकांना शिक्षणाचे परिणाम, शाळा आधारित मूल्यांकन, विद्यार्थी-केंद्रित अध्यापन, शिक्षणातील नवीन उपक्रम आणि मुलांच्या विविध गरजा पूर्ण करण्यासाठी विविध अध्यापन पद्धती इत्यादी सुसज्ज करणे.
Reference translation: अ . सर्व प्राथमिक स्तरावरील शिक्षकांना , शिक्षणाचे परिणाम , शाळा आधारित मूल्यांकन , विद्यार्थी - केंद्रित अध्यापन , शिक्षणातील नवीन उपक्रम आणि विविध अध्यापन पद्धतीच्या माध्यमातून मुलांच्या विविध गरजा पूर्ण करण्यासाठी सुसज्ज करणे .
[/INST]"
24	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Unidentified woman of the Zenana c. 1870 CE - Two half-length images exposed on a single glass plate, showing a pardayat in eye jewellery and a sheer sari.
Machine translation: १८७० च्या सुमारास-एका काचेच्या प्लेटवर दोन अर्ध्या लांबीच्या प्रतिमा उघडकीस आल्या, ज्यात नेत्रांचे दागिने आणि साडी दाखवण्यात आली.
Reference translation: १८७० च्या सुमारास - एका काचेच्या प्लेटवर चित्रित दोन अर्ध्या लांबीच्या प्रतिमा , ज्यात नेत्रांचे दागिने आणि साडी दाखवण्यात आलेली आली .
[/INST]"
25	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: The socio-politically surcharged situation in Champaran finally culminated in the historic Champaran Satyagraha which none had seen coming, not even its protagonist, Mahatma Gandhi.
Machine translation: चंपारण्यातील सामाजिक-राजकीय परिस्थितीचा शेवट शेवटी ऐतिहासिक चंपारण्य सत्याग्रहाने झाला, जे कोणीही पाहिलेले नव्हते, अगदी त्याचे नायक महात्मा गांधी सुद्धा नव्हते.
Reference translation: चंपारण्यातील सामाजिक - राजकीय परिस्थितीचा शेवट शेवटी ऐतिहासिक चंपारण्य सत्याग्रहाने झाला , जे कोणीही पाहिलेले नव्हते , अगदी त्याचे नायक महात्मा गांधी सुद्धा नव्हते .
[/INST]"
26	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Do not drink any alcohol as this will make you feel more tired.
Machine translation: दारू पिऊ नका, यामुळे थकवा जाणवेल.
Reference translation: दारू पिऊ नका , यामुळे थकवा जाणवेल .
[/INST]"
27	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: “The scheme would promote panchayat-centric groundwater management and behavioural change with the main emphasis on demand side management,” he added.
Machine translation: ही योजना पंचायत-केंद्रित भूजल व्यवस्थापन आणि मागणी व्यवस्थापनावर मुख्य भर देत वर्तनात्मक बदलांना प्रोत्साहन देईल, असे ते म्हणाले.
Reference translation: "" ही योजना पंचायत - केंद्रित भूजल व्यवस्थापन आणि मागणी व्यवस्थापनावर मुख्य भर देत वर्तनात्मक बदलांना प्रोत्साहन देईल "" , असे ते म्हणाले .
[/INST]"
28	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Topped with fried onions and cashews, this biryani provides a gentle and subtle release of flavours in the mouth.
Machine translation: तळलेले कांदे आणि काजू यांच्या मिश्रणाने तयार केलेली ही बिरयानी तोंडात सौम्य आणि सूक्ष्म चव प्रदान करते.
Reference translation: वरून तळलेले कांदे आणि काजू टाकलेली ही बिर्याणी , तोंडात सौम्य आणि अनोखा स्वाद निर्माण करते .
[/INST]"
29	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: To teach traditional arts and crafts and modern technical skill sets for facilitating economic self-sufficiency and sustainable development and preservation of ethnic identity within the framework of national unity.
Machine translation: राष्ट्रीय एकतेच्या चौकटीत राहून आर्थिक स्वावलंबन आणि शाश्वत विकास आणि जातीय ओळख जपण्यासाठी पारंपरिक कला आणि हस्तकला आणि आधुनिक तांत्रिक कौशल्य शिकवणे.
Reference translation: राष्ट्रीय एकतेच्या चौकटीत राहून आर्थिक स्वावलंबन आणि शाश्वत विकास आणि वांशिक ओळख जपण्यासाठी पारंपरिक कला आणि हस्तकला आणि आधुनिक तांत्रिक कौशल्य शिकवणे .
[/INST]"
30	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: However, talk to your doctor before starting to take contraceptive pills if you're already taking glimepiride.
Machine translation: गर्भनिरोधक गोळ्या घेण्यापूर्वी डॉक्टरांचा सल्ला घ्या.
Reference translation: तथापि , जर तुम्ही आधीच ग्लिमेपिराइड घेत असाल तर गर्भनिरोधक गोळ्या घेण्यापूर्वी तुमच्या डॉक्टरांशी बोला .
[/INST]"
31	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: You may need a biopsy, where a small sample of cells is taken from the pancreas and sent to a laboratory to be checked, to rule this out.
Machine translation: तुम्हाला बायोप्सीची गरज भासेल, जिथे स्वादुपिंडातून पेशींचे लहान नमुने घेतले जातात आणि तपासणीसाठी प्रयोगशाळेत पाठवले जातात.
Reference translation: तुम्हाला बायोप्सीची गरज भासेल , जिथे स्वादुपिंडातून पेशींचे लहान नमुने घेतले जातात आणि तपासणीसाठी प्रयोगशाळेत पाठवले जातात , हे नाकारण्यासाठी .
[/INST]"
32	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Always take acrivastine capsules with a drink of water, milk or juice (but do not drink grapefruit juice with acrivastine as you may be more likely to get side effects).
Machine translation: नेहमी पाणी, दूध किंवा ज्यूससह अक्रीव्हॅस्टिन कॅप्सूल घ्या (परंतु अॅक्रीव्हॅस्टिनसह द्राक्षाचा रस पिऊ नका कारण तुम्हाला दुष्परिणाम होण्याची शक्यता अधिक आहे).
Reference translation: नेहमी पाणी , दूध किंवा ज्यूससह अक्रीव्हॅस्टिन कॅप्सूल घ्या ( परंतु अॅक्रीव्हॅस्टिनसह द्राक्षाचा रस पिऊ नका कारण तुम्हाला दुष्परिणाम होण्याची शक्यता अधिक आहे ) .
[/INST]"
33	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: If you go to a place that offers pregnancy counselling and you're not sure if they will refer you for an abortion, ask if they refer people for an abortion.
Machine translation: जर तुम्ही गर्भावस्थेचे समुपदेशन करणाऱ्या ठिकाणी जाल आणि तुम्हाला खात्री नसेल की ते तुम्हाला गर्भपातासाठी विचारतील, तर तुम्ही गर्भपातासाठी विचारता का?
Reference translation: जर तुम्ही गर्भावस्थेचे समुपदेशन करणाऱ्या ठिकाणी जाल आणि तुम्हाला खात्री नसेल की ते तुम्हाला गर्भपातासाठी विचारतील , तर ते गर्भपातासाठी लोकांचे संदर्भ देतात का ते विचारा ?
[/INST]"
34	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: Cunningham also brought a new volume known as Corpus Inscriptionum Indicarum which was aimed at publishing inscriptions of connected epigraphical material in a compact and handy volume.
Machine translation: कनिंगहॅम यांनी कॉर्पस इंस्क्रिप्शनम इंडिकेरम नावाचा एक नवीन खंड देखील आणला ज्याचा उद्देश संबंधित शिलालेख सामग्रीचे शिलालेख कॉम्पॅक्ट आणि उपयुक्त खंडात प्रकाशित करणे हा होता.
Reference translation: कनिंगहॅम यांनी कॉर्पस इंस्क्रिप्शनम इंडिकेरम नावाचा एक नवीन खंडदेखील आणला ज्याचा उद्देश संबंधित शिलालेख सामग्रीचे शिलालेख सघन आणि उपयुक्त खंडात प्रकाशित करणे हा होता .
[/INST]"
35	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: The Department has taken up research, development, training programs and extension activities to take education to disadvantaged groups including learners with disabilities.
Machine translation: दिव्यांग विद्यार्थ्यांसह वंचित गटांपर्यंत शिक्षण पोहोचवण्यासाठी विभागाने संशोधन, विकास, प्रशिक्षण कार्यक्रम आणि विस्तार उपक्रम हाती घेतले आहेत.
Reference translation: दिव्यांग विद्यार्थ्यांसह वंचित गटांपर्यंत शिक्षण पोहोचवण्यासाठी विभागाने संशोधन , विकास , प्रशिक्षण कार्यक्रम आणि विस्तार उपक्रम हाती घेतले आहेत .
[/INST]"
36	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: The villages will not only be connected with Wi-Fi Hotspot, but they will become hot spots of modern activities and business as well.
Machine translation: या गावांना केवळ वाय-फाय हॉटस्पॉटद्वारेच जोडले जाणार नाही तर ते आधुनिक उपक्रम आणि व्यवसायाचे हॉटस्पॉट देखील बनतील.
Reference translation: या गावांना केवळ वाय - फाय हॉटस्पॉटद्वारेच जोडले जाणार नाही तर ते आधुनिक उपक्रम आणि व्यवसायाचे हॉटस्पॉट देखील बनतील .
[/INST]"
37	"<s>[INST]You are going to evaluate the quality for English-Marathi translation. You need to think step by step. First read the following source, machine translation and reference translation. Analyze where the machine translation is different from the reference translation.
Source: He was concerned that today, the cost of carrying goods from one part of the country to another is more than other countries.
Machine translation: त्यांना चिंता होती की, आज देशाच्या एका भागातून दुसऱ्या भागात माल नेण्यासाठी होणारा खर्च इतर देशांच्या तुलनेत जास्त आहे.
Reference translation: त्यांना याची जाणीव होती की , आज देशाच्या एका भागातून दुसऱ्या भागात माल नेण्यासाठी होणारा खर्च हा इतर देशांच्या तुलनेत जास्त आहे .
[/INST]"
