	final_prompt
10	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Von da an trug sie den 'groben Homespun und braunen Scapular, weißes Wimple und Schleier, Ledergürtel mit Rosenkranz, Wollstrümpfe, Seilsandalen'.
German human reference: Von dieser Zeit an trug sie das "" raue , hausgemachte und braune Skapulier , weiße Wimple und Schleier , Ledergürtel mit Rosenkranz , Wollstrümpfe , Seilsandalen "" .

Score: [/INST]"
11	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: 1987 distanzierte sich das Dartmouth-Kapitel von der nationalen Brüderlichkeit.
German human reference: Das Dartmouth-Kapitel trennte sich 1987 von der nationalen Bruderschaft .

Score: [/INST]"
12	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Die meisten der überlebenden Elektronen und Positronen löschten sich gegenseitig aus, indem sie Gammastrahlung freisetzten, die das Universum kurz wieder erhitzte.
German human reference: Die meisten der überlebenden Elektronen und Positronen vernichteten sich gegenseitig und setzten Gammastrahlung frei , die das Universum kurzzeitig wieder erwärmte .

Score: [/INST]"
13	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Im April 1989 besuchte er London, um mit Elizabeth II zu Mittag zu essen.
German human reference: Im April 1989 besuchte er London , um mit Elizabeth II zu Mittag zu essen .

Score: [/INST]"
14	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Von seinem Onkel erbte Justinian andauernde Feindseligkeiten gegen das Sassanidenreich.
German human reference: Von seinem Onkel erbte Justinian andauernde Feindseligkeiten gegen das Sassanidenreich .

Score: [/INST]"
15	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: TG4 sendeten am 13. Januar 2010 ihren ersten übernatürlichen Thriller aus.
German human reference: TG4 sendete am 13. Januar 2010 seinen ersten übernatürlichen Thriller aus .

Score: [/INST]"
16	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Unter der Taille krabbelten die Gräber unter dem Eingang der Cafeteria in den Westen und kollabierten.
German human reference: Unter der Taille krabbelten die gelähmten Gräber unter die Tür des Westeingangs der Cafeteria und kollabierten .

Score: [/INST]"
17	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Panamerikanische Spiele Silbermedaillengewinner
German human reference: Panamerikanische Spiele , Silbermedaillengewinner der Vereinigten Staaten

Score: [/INST]"
18	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Vishnu verkörpert sich als der menschliche Rama, um ihn zu besiegen und so den Segen von Brahma zu umgehen.
German human reference: Vishnu inkarniert sich als der menschliche Rama , um ihn zu besiegen , und umgeht so den Segen , den Brahma gegeben hat .

Score: [/INST]"
19	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Er trat solo auf und begleitete sich auf einem ausgeliehenen Fender Telecaster.
German human reference: Er trat solo auf und begleitete sich auf einer geliehenen Fender Telecaster .

Score: [/INST]"
20	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Sie kann um sie und ihre Mitmenschen Mysticons einen rosa orbikulären Schild errichten.
German human reference: Sie kann um sich und ihre Mysticons einen rosa orbikulären Schild errichten .

Score: [/INST]"
21	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Um die öffentliche Ordnung wiederherzustellen, versammelten die Prälaten 1277 die Barone und Delegierten der Adligen und Kumanen zu einer Generalversammlung in der Nähe von Pest.
German human reference: Um die öffentliche Ordnung wiederherzustellen , versammelten die Prälaten 1277 die Barone und Delegierten der Adligen und Kumanen zu einer Generalversammlung in der Nähe von Pest .

Score: [/INST]"
22	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Das Sieb findet das Reliquiar in Ullesthorpe, wo die Brigaden es abwarfen, und trägt es in Sicherheit in Huncote, der Heimat des Earl of Leicester.
German human reference: Das Sieb findet das Reliquiar in Ullesthorpe , wo die Brigaden es abwarfen , und trägt es in Sicherheit in Huncote , der Heimat des Earl of Leicester .

Score: [/INST]"
23	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Wahrnehmung von Mobbing und assoziiertes Trauma während der Jugend.
German human reference: Wahrnehmung von Mobbing und assoziiertes Trauma während der Jugend .

Score: [/INST]"
24	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Oft als ""Rabbiner"" bezeichnet, predigt Jesus mündlich seine Botschaft.
German human reference: Jesus wird oft als „ Rabbi “ bezeichnet und predigt seine Botschaft mündlich .

Score: [/INST]"
25	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Harry formte eine Kette von vier toten Tauben, trug einen roten Lendenschurz und brachte einen Schlangenbeutel mit.
German human reference: Harry formte eine Kette aus vier toten Tauben , trug einen roten Lendenschurz und brachte einen Schlangenbeutel mit .

Score: [/INST]"
26	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: In dieser Nacht sprach Paisley eine Kundgebung der Dritten Kraft in Newtownards an, wo Tausende von maskierten und uniformierten Männern vor ihm marschierten.
German human reference: In dieser Nacht richtete sich Paisley an eine Kundgebung der Dritten Kraft in Newtownards , wo Tausende von maskierten und uniformierten Männern vor ihm marschierten .

Score: [/INST]"
27	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Ein ""Wall Street Milliardär"" drehte sich zum Wachsamkeit; er besitzt einen Ruf als ausgezeichneter Taktiker.
German human reference: Ein „ Wall Street Milliardär “ wurde Mitglied einer Bürgerwehr ; er hat den Ruf eines ausgezeichneten Taktikers .

Score: [/INST]"
28	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Sie flogen am 23. und 24. August zum Tsili Tsili Flugplatz.
German human reference: Sie flogen am 23. und 24. August zum Tsili-Tsili-Flugplatz .

Score: [/INST]"
29	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Gail Robinson, 62, amerikanischer Sopran, Komplikationen durch rheumatoide Arthritis.
German human reference: Gail Robinson , 62 , amerikanische Sopranistin , Komplikationen durch rheumatoide Arthritis .

Score: [/INST]"
30	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Einige Verfärbungen der Sockel und Statuen traten nach der Neuinstallation auf.
German human reference: Einige Verfärbungen der Sockel und Statuen traten nach der Neuinstallation auf .

Score: [/INST]"
31	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Cunningham 's Genosse in 604, Roderick Aeneas Chisholm, entfielen auf eine 5. / KG 54 Ju 88 bei Portsmouth.
German human reference: Cunningham ' s Genosse in 604 , Roderick Aeneas Chisholm , entfielen auf eine 5. / KG 54 Ju 88 bei Portsmouth .

Score: [/INST]"
32	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: An der Mauer rekrutieren die anderen Jons Aura der Überlegenheit ärgerlich, aber er macht Abhilfe, indem er ihnen hilft, Schwertspiel zu meistern.
German human reference: An der Mauer ärgern sich die anderen Rekruten über Jons Aura der Überlegenheit , aber er macht es wieder gut , indem er ihnen hilft , das Schwertspiel zu meistern .

Score: [/INST]"
33	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Dazu gehören Crassulacean Säure Stoffwechsel, Kohlenstofffixierung und Pyrenoide.
German human reference: Dazu gehören Crassulaceen-Säurestoffwechsel , Kohlenstofffixierung und Pyrenoide .

Score: [/INST]"
34	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Warner Bros. entschied sich für das Drehbuch und beleuchtete den Film 1973.
German human reference: Warner Bros. entschied sich für das Drehbuch und gab dem Film 1973 grünes Licht .

Score: [/INST]"
35	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Ein Militärputsch stürzte Allende am 11. September 1973.
German human reference: Ein Militärputsch stürzte Allende am 11. September 1973 .

Score: [/INST]"
36	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Kansas verlor seinen fünften Kongressbezirk, um umzuteilen.
German human reference: Kansas verlor seinen fünften Kongressbezirk durch Neuverteilung .

Score: [/INST]"
37	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: In der Schlacht am Bahnhof Campbell am 16. November entzogen sich die Föderalen den Truppen der Longstreet.
German human reference: In der Schlacht an Campbell ' s Station am 16. November entzogen sich die Föderalen den Truppen der Longstreet .

Score: [/INST]"
38	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Abdallah Isaaq Deerow, 56, somalischer Politiker, Minister für Verfassung und Föderalismus Somalias, Ermordung.
German human reference: Abdallah Isaaq Deerow , 56 , somalischer Politiker , Minister für Verfassung und Föderalismus Somalias , Ermordung .

Score: [/INST]"
39	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Burke wollte als Whig nach der Extirpation des Jakobinismus in Frankreich keine absolute Monarchie mehr sehen.
German human reference: Burke wollte als Whig nach der Ausrottung des Jakobinismus keine absolute Monarchie in Frankreich mehr sehen .

Score: [/INST]"
40	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: 1863 popularisierte Lyells Geologische Evidenzen des Altertums des Menschen die Vorgeschichte, obwohl seine Vorsicht vor der Evolution Darwin enttäuschte.
German human reference: 1863 popularisierten Lyells Geologische Evidenzen der Antike des Menschen die Vorgeschichte , obwohl seine Vorsicht vor der Evolution Darwin enttäuschte .

Score: [/INST]"
41	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Untere Stufe hat rusticated Piers mit gestauchten Obstkappen zu Sturz.
German human reference: Die untere Stufe hat verrostete Pfeiler mit gezackten Fruchtkappen zum Sturz .

Score: [/INST]"
42	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Im März 1915, nach dem Ausbruch des Ersten Weltkrieges, trat Savige in die erste australische Kaisermacht ein.
German human reference: Im März 1915 , nach dem Ausbruch des Ersten Weltkrieges , trat Savige in die First Australian Imperial Force ein .

Score: [/INST]"
43	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Norman schloss seine Ermahnung mit ""Auf dem Balkan lernt man, die Türken zu hassen"".
German human reference: Norman schloss seine Ermahnung mit "" Auf dem Balkan lernt man , die Türken zu hassen . ""

Score: [/INST]"
44	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Amphibien sind ektotherme Tetrapod-Wirbeltiere der Klasse Amphibien.
German human reference: Amphibien sind ektotherme Tetrapod-Wirbeltiere der Klasse Amphibien .

Score: [/INST]"
45	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Ein erhöhter Berm unterstützt die schmalspurige Disneyland Railroad, die den Park umrundet.
German human reference: Eine erhöhte Berme stützt die Schmalspur-Disneyland-Eisenbahn , die den Park umrundet .

Score: [/INST]"
46	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Deutschland veröffentlichte die erste Zeitschrift des Nudismus zwischen 1902 und 1932.
German human reference: Deutschland veröffentlichte die erste Zeitschrift des Nudismus zwischen 1902 und 1932 .

Score: [/INST]"
47	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Er wiederholte diese Denunziationen auf dem 22. Parteitag im Oktober 1962.
German human reference: Er wiederholte diese Denunziationen auf dem 22. Parteitag im Oktober 1962 .

Score: [/INST]"
48	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Der Oberste Gerichtshof von Alabama bestätigte sieben der acht Verurteilungen und setzte die Hinrichtungen um.
German human reference: Der Oberste Gerichtshof von Alabama bestätigte sieben der acht Verurteilungen und setzte einen neuen Termin für die Hinrichtungen an .

Score: [/INST]"
49	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Während eines Streits mit Rhett verirrt sie ein viertes Kind, als sie versehentlich die Treppe hinunter fällt.
German human reference: Während eines Streits mit Rhett verliert sie ein viertes Kind , als sie versehentlich die Treppe hinunter fällt .

Score: [/INST]"
50	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Auf den unteren Felsen, in Reichweite der Wellen, gibt es reichlich Flechten, Algen, Schwämme, Lumpen und Barnacles.
German human reference: Auf den unteren Felsen , in Reichweite der Wellen , gibt es reichlich Flechten , Algen , Schwämme , Napfschnecken und Seepocken .

Score: [/INST]"
51	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Ein Psychiater versuchte erfolglos, ihr Stottern zu heilen.
German human reference: Ein Psychiater versuchte erfolglos , ihr Stottern zu heilen .

Score: [/INST]"
52	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Sie durchquerte den Panamakanal und kam am 9. Juni in Norfolk an.
German human reference: Sie durchquerte den Panamakanal und kam am 9. Juni in Norfolk an .

Score: [/INST]"
53	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Lake Speed gewann 1988 auf dem Darlington Raceway den ersten Sieg von Kmart in NASCAR.
German human reference: Lake Speed gewann 1988 auf dem Darlington Raceway den ersten Sieg von Kmart in NASCAR .

Score: [/INST]"
54	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Im Jahr 2008 wurde Bryks von der Tschechischen Republik posthum zum Brigadegeneral befördert.
German human reference: Im Jahr 2008 wurde Bryks von der Tschechischen Republik posthum zum Brigadegeneral befördert .

Score: [/INST]"
55	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Er fuhr im Senat fort und gewann die Wahl gegen W. J. Whipper 1872.
German human reference: Er blieb im Senat und gewann die Wahl gegen W. J. Whipper 1872 .

Score: [/INST]"
56	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Als er jedoch irrtümlich nach Westen fuhr, verstärkte er sich und erreichte seinen Höhepunkt am 14. Juli mit 40 kn / 50 mph Wind.
German human reference: Als er sich jedoch sprunghaft nach Westen bewegte , verstärkte er sich und erreichte seinen Höhepunkt am 14. Juli mit einer Windstärke von 40 kn / 50 mph .

Score: [/INST]"
57	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Tianjin 's nördliche Marine-Akademie entwässerte auch Südchina von potenziellen Seeleuten, da sie stattdessen in Nordchina aufgenommen wurden.
German human reference: Die nördliche Marineakademie von Tianjin sorgte außerdem für einen Mangel an potenziellen Seeleuten im Südchina , da sie sich stattdessen in Nordchina einschrieben .

Score: [/INST]"
58	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Einige waren im Gefolge der modernen Säkularisierung zusammen mit Katholiken und anderen christlichen Gruppen desillusioniert.
German human reference: Einige waren im Zuge der modernen Säkularisierung zusammen mit Katholiken und anderen christlichen Gruppen desillusioniert .

Score: [/INST]"
59	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Allerdings verlagerte er nicht kämpferische Boers überwiegend Frauen und Kinder in stark bewachte Internierungslager.
German human reference: Allerdings verlagerte er nicht kämpferische Buren , überwiegend Frauen und Kinder , in stark bewachte Internierungslager .

Score: [/INST]"
60	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Wee Han Wen, erster Vorsitzender des Stadtrates von Miri.
German human reference: Wee Han Wen , erster Vorsitzender des Stadtrates von Miri .

Score: [/INST]"
61	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Die durchlässigere Form des cementum, des zellulären cementum, umfasst etwa نder Wurzelspitze.
German human reference: Die durchlässigere Form von Zement , zellulärer Zement , bedeckt etwa ⅓ der Wurzelspitze .

Score: [/INST]"
62	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Im Juli 1915, während der Yosemite-Untersuchung, gefangen Charles Lewis Camp zwei Wolverinen, ein Mann und eine Frau.
German human reference: Im Juli 1915 , während der Yosemite-Untersuchung , nahm Charles Lewis Camp zwei Vielfraß gefangen , ein Männchen und ein Weibchen .

Score: [/INST]"
63	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Nach dem Brand mit Chief American Horse an der Schlucht schickte Mills einen weiteren Boten, den dritten, nach Crook.
German human reference: Nach dem Feuergefecht mit Chief American Horse an der Schlucht schickte Mills einen weiteren Boten , den dritten , nach Crook .

Score: [/INST]"
64	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Weißen in der Regel zu vergeben Wohnungen als Gehäuse für die ärmsten Schwarzen.
German human reference: Weiße teilen den ärmsten Schwarzen im Allgemeinen Wohnungen als Wohnraum zu .

Score: [/INST]"
65	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Grabungen, Foxlöcher und andere Befestigungen wurden in der Regel für die spätere Wiederverwendung getarnt.
German human reference: Gräben , Schützenlöcher und andere Befestigungsmöglichkeiten wurden in der Regel für die spätere Wiederverwendung getarnt .

Score: [/INST]"
66	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Die Aleuten jagten kleine Meeressäuger mit Stachelpfeilen und Harpune, die von Werftbrettern geschleudert wurden.
German human reference: Die Aleuten jagten kleine Meeressäuger mit Stachelpfeilen und Harpunen , die von Wurfbrettern geschleudert wurden .

Score: [/INST]"
67	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Die Panamanier rebellierten Anfang November 1903 ordnungsgemäß, wobei kolumbianische Einmischung durch das Vorhandensein von US-Truppen abgeschreckt wurde.
German human reference: Die Panamaer rebellierten Anfang November 1903 ordnungsgemäß , wobei kolumbianische Einmischung durch die Gegenwart von US-Truppen abgeschreckt wurde .

Score: [/INST]"
68	"<s>[INST]Score the following translation from English to German with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
German translation: Serie zwei uraufgeführt am 28. September 2008 auf BBC Two und am 3. November 2008 auf ABC1.
German human reference: Staffel 2 hatte am 28. September 2008 auf BBC Two und am 3. November 2008 auf ABC1 Premiere .

Score: [/INST]"
