	final_prompt
10	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The religious scene consists of a sleeping couple of these four months goddesses.
English human reference: From a religious perspective , these four months are considered to be the sleeping period of god Vishnu .

Score: [/INST]"
11	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: During the teenage years, the mind of the apocalypse reveals the power of the apocalypse by revealing the power of the apocalypse.
English human reference: During Dashain , people perform various practices to reveal their such inner power with the intention to fulfill their desires .

Score: [/INST]"
12	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Thus the descendants of the honeymoon spread out of Mitchell, or the late goths of the beginning time, with numerous stakes in Mitchell with time intervals.
English human reference: In this way the descendants of Maharshi Gautam , who spread from Mithila , i.e. the early Gautam gotris , increased in number in Mithila with the passage of time .

Score: [/INST]"
13	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: But exceptionally funny "" and "" Hinnabod, poor, painful, sometimes hungry, to be forced to sit down and to endure the undertaking of a career "" etc.
English human reference: But he has explained experiences as extremly enjoyable "" and "" inferiority complex , poverty , pain and sometimes remain hungry in compulsion and forced to endure worldly injustice , etc "" .

Score: [/INST]"
14	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The eight types of genealogical powers were in molecular, glory, poverty, lagging, receiving, publishing, hinting, and virtue of her.
English human reference: He had eight types of yogik power anima , mahima , garima , lagima , prapti , prakmya , ishityo and basityo .

Score: [/INST]"
15	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Specifically from the department if employed, and from the office if employed.
English human reference: From office if employee and from department if non-gazetted employee

Score: [/INST]"
16	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In 2006 of which iob left the Nelson Mandela fund.
English human reference: In 2006 , Ayob left the Nelson Mandela Fund .

Score: [/INST]"
17	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: It has a federal structure but the center has some authority to the units and the units run on the command of the center.
English human reference: It has a federal structure but the center has given some authority to the units and the units run under the command of the center .

Score: [/INST]"
18	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Here are a few irrigation level functions with constant transportation functions.
English human reference: There is the Zonal Transportation Office as well as some unit-level offices .

Score: [/INST]"
19	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: It was initially referred to as 'Mangalmurat' or as sankt moch.
English human reference: Worship as ' Mangalamurta ' or Shankat Mochakwas started .

Score: [/INST]"
20	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: There is a debate over whether a segment of the pool could increase tourist attractions on the previous night of the borrowing perfection.
English human reference: It is undeniable that the tourist attraction could increase if the pond , where a big fair is conducted on the previous night of Rishi Tarpani Purnima , is widely promoted .

Score: [/INST]"
21	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Office on policy and circumstances not to integrate or divide the base
English human reference: Office in relation to unification or division on the basis of policy and circulars etc .

Score: [/INST]"
22	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The Southern and western parts of sikkim consist of the perennial sahar kalimpong and darjeeling of the northern part of West Bengal.
English human reference: The cities in the southern and western parts of Sikkim connect Sikkim with the hilly cities Kalimpong and Darjeeling of the northern part of West Bengal .

Score: [/INST]"
23	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In France, very early nineteenth century rule was run.
English human reference: France had a long history of autocracy rule .

Score: [/INST]"
24	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Whoever smokes is the only one to lower the COPD's badge if they stop smoking.
English human reference: For those who smoke , quitting smoking is the only way to reduce the risk of COPD .

Score: [/INST]"
25	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: It is declared a submarine, including the gavi.
English human reference: It has been declared a sub-metropolis by including the VDC .

Score: [/INST]"
26	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: While individuals of this plaintiff are asked for a violation, the plaintiff does not pass through the trial and the lowndluwoker.
English human reference: People of this community do not walk around wearing Trishul and Kamandalu in the guise of a saint when asking donation .

Score: [/INST]"
27	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: After all requested the bargain, telling it the door wishes towards Nepal.
English human reference: After repeated requests from everyone , Acharya left for Nepal thinking it was a divine wish .

Score: [/INST]"
28	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In 1786 Esqui became known as the symbol of the golagh patna seal since after the construction by Jan Garstin.
English human reference: After the construction by Jan Gaarstindhaara in 1786 A.D , Golghar became the symbol of Patna city .

Score: [/INST]"
29	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The overwhelming majority of this non - major planet is in Arabia and the main planet is the sun.
English human reference: The overwhelming deity of constellation is Arya and the main planet is the sun .

Score: [/INST]"
30	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Similar to the lake of bhavanathan, which lies on the border of calicut and dai, there is a digging and prohibition of kainetic stone called stone.
English human reference: Similarly , mining and processing of kinetic stone called Jhiljhile Dhunga in the local language is going on in Bhuvanthan height , located on the border of Kalikot and Dailekh .

Score: [/INST]"
31	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The data in responsibility will be kept and made in auction when a prize is started or older or retired.
English human reference: The records on responsibilities shall be maintained and usually when she / he is tranferred or promoted or retired ...

Score: [/INST]"
32	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: And when they saw that we had eaten the fruit of the gods, and the fruit of the gods, and the fruit of all the gods,
English human reference: And the naive Gops thought that god had eaten all the fruits which they had offered him by being happy with them .

Score: [/INST]"
33	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Often, sorcery is written after the sorcery order and after the sorcery completion.
English human reference: Most of the researchers write during and after the research .

Score: [/INST]"
34	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Under rice, about 90 percent of the world's area is in Asia, and approximately 90 percent of the world's rice is produced and consumed in Asia.
English human reference: About 90 percent of the world 's rice area is in Asia and about 90 percent of the world 's rice is produced and consumed in Asia itself .

Score: [/INST]"
35	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Some Representatives took this candlestick after taking the name of the drug used in the treatment of another disease as a reason for a disease.
English human reference: The scandal came in discussion after some lawmakers sought help by putting the name of the medicine used in the treatment of a disease while explaining the cause of another disease .

Score: [/INST]"
36	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Nowadays it is known by the name deoda song, deoda culture, deoda language, deoda games, etc.
English human reference: Now it is known as the name Deuda song , Deuda culture , Deuda language , Deuda game , etc .

Score: [/INST]"
37	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Another political leader was convicted of corruption on the UNESCO WORLD HERITAGE SITE.
English human reference: Another political leader , Aviation Minister Tarini Dutta Chataut , was accused of corruption .

Score: [/INST]"
38	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Stephini did not go with yoriko later but racelockenia's next night he was pinned by triple h for which stephini was not forced to retire.
English human reference: Stephanie then formed an alliance with Jericho , but Tripple H had pinned him in the other night of Wresstlemania because of which Stephanie was compelled .

Score: [/INST]"
39	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: And I will make the city steadfast by the way which I have done.
English human reference: I will make the city stable from the virtue which I have done .

Score: [/INST]"
40	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Don't hold down anything, including cuts, evils and altruism, and her idealism.
English human reference: Hurtful , bad , and malified matters too without altering them and idolizing their

Score: [/INST]"
41	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: With Indian Independence, the surrounding farming and the influence of Chinese Juniors in Telangana touched kami wulde well.
English human reference: The impact of the Indian War of Independence , the armed peasantry in Telangana and the Chinese People 's War fully touched Kami Budha .

Score: [/INST]"
42	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: This festival is named by the name of one of the foodstuffs of special kind in the nearby community.
English human reference: Once there , they spend the next night there and go to Muna to the east from sunrise .

Score: [/INST]"
43	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The Deputy Commissioner operates, publishes, directs and controls the journal of archives and local authorities of Nepal's constitution.
English human reference: Election Commission The Election Commission conducts , supervises , directs and controls the referendum and local body elections held in accordance with the Constitution of Nepal .

Score: [/INST]"
44	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In the glory peace of 1000 names of summerhusbandry summer.
English human reference: Vishnu Sahasranama , the glory of 1000 names of Vishnu in Shanti Parva .

Score: [/INST]"
45	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Mrada is one of the male sri rama patri saiva manners.
English human reference: The dignified man Shree Ram is one of the obeying father 's order .

Score: [/INST]"
46	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The culture of the tibetans is preserved in the dolpa region, which is behind the wealthy hill.
English human reference: The culture of the Tibetans is preserved in this Dolpa region behind the Dhaulagiri Himal .

Score: [/INST]"
47	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Several weapons and carriages were collected but the Darwin County Knight Thirvam Malla received shahadat.
English human reference: Hundreds of weapons and millions of rupees were collected but unfortunately the revolutionary warrior Thiravam Malla was martyred .

Score: [/INST]"
48	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Initially the object must be direction, salute or blessing.
English human reference: In the beginning , there should be direction , greeting or blessing .

Score: [/INST]"
49	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: From his steps in Qatar, the latest gothic region, brahmins etc., was enough to develop socialism.
English human reference: This step of him provided ample opportunity for social development of Gautam Gotri Chhetriyas , Brahmins , etc. in Katyur .

Score: [/INST]"
50	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: These surviving works are written with a focus.
English human reference: These are written with research work in mind .

Score: [/INST]"
51	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Sometimes racialized with radical gopini, there was sometimes no demands for Mata Ishida.
English human reference: Sometimes he had quarreled with Radha and Gopini , and sometimes , he annoyed his mother Yashoda by making unreasonable demands .

Score: [/INST]"
52	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The three spoons of the lull were the order chersieh bam, the brass bam, and the rabbit bam.
English human reference: The three sons of Lalit were respectively Kesharsingh Bam , Kashi Bam and Ratan Bam .

Score: [/INST]"
53	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The twins tree is referred to as a symbol of the gender nonsense, and the person who is born in this nonsense is a variant of worshiping the twins.
English human reference: The twin tree is referred as the symbol of Bharani constellation and it is customary for a person born in this constellation to worship the twin tree .

Score: [/INST]"
54	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Due to the district of pachkoshi tirtha and the satya agnirup, this festival is also held with attention importance.
English human reference: Due to the fact that Panchkoshi is a pilgrimage site and the district of Sakshat Agnirup , Jwala region , this festival is also considered with special significance .

Score: [/INST]"
55	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Afterward the trustees took both princes, and brought them to Janakpur.
English human reference: After that , Bishwamitra took both the princes to Janakpurdham .

Score: [/INST]"
56	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: After the 14th century, Hinduism was founded to follow.
English human reference: After the 14th century , Hinduism was founded to be followed up .

Score: [/INST]"
57	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Originally only after being presented by artists in color, the dance gets live.
English human reference: Originally only after being presented by artists on stage , the dance gets live .

Score: [/INST]"
58	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Those areas consist of most punjabi hill states of the current northern state and the current Himachal Pradesh.
English human reference: These areas include the present state of Uttarakhand and many of the present Punjabi hill states of the Himachal Pradesh .

Score: [/INST]"
59	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Let the grandfather say anything, and let the whole treasure be destroyed, and let the joy of the joy of the joy of the joy of the joy of the joy of the joy.
English human reference: You tell me such a way out of which all this wealth be destroyed . I can stay with peace only after this joy ends .

Score: [/INST]"
60	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Ramayana seems to be the best interested in this subject.
English human reference: Ramayana seems to explained this topic the best of all way .

Score: [/INST]"
61	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Like Dhimdu, who lived in the cepilo potato, who lived in the virgin, who lived by the fourth part of the virgin, who lived by the fourth part of the virgin, who lived by the fourth part of the virgin, who lived by the fourth part of the fourth part of the fourth part of the fourth part of the fourth part of the fourth part.
English human reference: Like , Dhimdu , who lives on a steep slope , Melenden , who lives on a sloping place , and Chauden , who lives on the side of a hill , other surnames can also have some meaning .

Score: [/INST]"
62	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Because he wanted to know from a different perspective relating to living.
English human reference: Because he wanted to know from a different point of view about the world life .

Score: [/INST]"
63	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The patriarch is typically used in the worship of Anwar and the gods.
English human reference: Dhamari is specially found to be used in nwaran and in God 's place of worship .

Score: [/INST]"
64	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: A tribunal is required to open the entire basic topic in the table to be certified.
English human reference: In order for a clan to be certified , it is necessary to cover all the basic issues mentioned in the table .

Score: [/INST]"
65	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The Word is in existence as the name of the honeymoon in the philosophical era that is minimal.
English human reference: The word Gautam is in existence as the name of the great sage Gautam in the philosophical era .

Score: [/INST]"
66	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: In May 2007, Britney hosted an episode of m+m'S TOUR TITLED HOUSE OF BLUES.
English human reference: In May 2007 , Britney hosted a series of promotional rallies entitled M + M 's Tour at the House of Blues auditorium .

Score: [/INST]"
67	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: For the reasons of which there are many tourist gatherings in this location each year.
English human reference: Because of which , a lot of tourist gather in this location each year .

Score: [/INST]"
68	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Percy took a little water hand, and read the mechanism, and killed himself in the mouth of the knight.
English human reference: As if reciting a mantra , Krishna took a little water in his hand and sprinkled it on Radha 's face , and then started playing flute .

Score: [/INST]"
69	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: After that time, the Buddhist opponents of the parsi forces and his assistants came to Lockhart to the northern part of today's NUMBER STREET.
English human reference: At that time , the opponents of Buddhism chased Padalagni Dorje and his supporters upto the present day northern region of Nuwakot district .

Score: [/INST]"
70	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: As the communities grew, Hindu Brahmins would consider all the feasts of Hindu traditions, respectively.
English human reference: Since the Sanjyals are Gautam tribes , Hindu Brahmins , they observe all the festivals and rituals of the Hindu tradition .

Score: [/INST]"
71	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: But this word will not indicate the payment of natural resources.
English human reference: But this term does not refer to payment for natural resources .

Score: [/INST]"
72	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Normally, the sun can be seen visiting this northern territory from late 11th to early 23th centuries.
English human reference: Generally , in any year , from January 24 to February 5 , the Sun can be seen visiting this constellation .

Score: [/INST]"
73	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: When all the living creatures of the world are sanctified in our lives, the same creature is sanctified in our sight.
English human reference: When the sense of well-being of all beings in the world is awakened in our lives , then the same sense makes us pure .

Score: [/INST]"
74	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: Conscientiously or with full integrity, and with full integrity, and with full integrity, and with goodness,
English human reference: Fairly and fearlessly , with complete honesty , in a fair way or in an objective way , their

Score: [/INST]"
75	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: After Motiram, several writers seemed to have fronted the tradition of translating the dance into nepali, even if the original writer could not come to the dance.
English human reference: After Moti Ram , though various writers seem to have carried forward the tradition of translating plays into Nepali , original writings could not come in plays .

Score: [/INST]"
76	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: The theme and shilp's perspective are this periodical, nursery Avatar Devasur Collection, Dovan, death park etc.
English human reference: Avadik , Narasimha Awataar Dewaasur Sanggram , Dobhaan , Mrityunjaya etc are brilliant epic from subject and skill perspective .

Score: [/INST]"
77	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: According to the lochs, the king's letter is called the letter of the pot.
English human reference: According to folklore , Raja Patrak is called the king of Patna .

Score: [/INST]"
78	"<s>[INST]Score the following translation from Nepali to English with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
English translation: John smokes extensively on them the Tc1 Lymphosite is shamilite and eosionophil is shamilite in some people who are COPD, as in dam.
English human reference: Those people who smoke excessively contain Tc1 lymphocytes and some people with COPD , such as asthma , contain eosinophils .

Score: [/INST]"
