	final_prompt
10	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 唯一常见的爬行动物和两栖动物是各种池塘青蛙、玩具、沙兰和小龟.
Chinese human reference: 唯一常见的爬行动物和两栖动物是各种池塘青蛙、蟾蜍、蝾螈和小龟。
Score: [/INST]"
11	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 有许多检索品种 ， 例如拉布拉多检索者和切萨皮克湾检索者 ， 专门为这项任务育种。
Chinese human reference: 有许多寻回犬品种，例如拉布拉多犬和乞沙比克獵犬，是专门为这项任务育种的。
Score: [/INST]"
12	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 他变成了一个塔努基人, 肚子里塞满了钟.
Chinese human reference: 它变成了一只肚子里镶有时钟的狸猫。
Score: [/INST]"
13	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: Haroun 和 R. Chang ， 《水道杂志》 ， 港口、沿海和海洋工程 ， ASCE ， 第二卷。
Chinese human reference: Haroun和R.Chang，《水道杂志》，港口、沿海和海洋工程，ASCE，第二卷。
Score: [/INST]"
14	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 随后 ， 他在 11 月的几次比赛中对谢里夫、同时也对里普 · 米勒和奥斯汀分手。
Chinese human reference: 随后，他在11月期间对阵谢里夫互有胜负，也多次击败里普·米勒和奥斯汀。
Score: [/INST]"
15	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: Judoka Majlinda Kelmendi 在 2013 年和 2014 年成为世界冠军 ， 在 2014 年也成为欧洲冠军。
Chinese human reference: JudokaMajlindaKelmendi分别于2013年和2014年获得世界冠军，并于2014年获得欧洲冠军。
Score: [/INST]"
16	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 她领导寡妇的山谷曲棍球 ""Kithic"" ， 在布里与摩根争吵后 ， 她接收了布里和拉文作为转会的转会。
Chinese human reference: 她领导着寡妇谷女巫团“Kithic”，在Bree与Morgan发生争执后，“Kithic”接收了Bree和Raven作为“Cirrus”的转职者。
Score: [/INST]"
17	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 609 个中队的空火和 257 个中队和 145 个中队的飓风袭击了德国的编队 ， 后来又袭击了 238 个中队。
Chinese human reference: 609中队的喷火战斗机与257中队和145中队的飓风战斗机袭击了德国的编队，后来238中队也加入进来。
Score: [/INST]"
18	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 它们有各种各样的颜色, 如斑驳的棕色, 灰色和橄榄混合在一起的背景.
Chinese human reference: 它们具有各种颜色，例如斑驳的棕色，灰色和橄榄色，可融合到背景中。
Score: [/INST]"
19	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 只有威尔弗雷德 · 罗兹 （ Wilfred Rhodes ） 、乔治 · 赫斯特 （ George Hirst ） 、夏菲尔德 · 海格 （ Schofield Haigh ） 和乔治 · 马考莱 （ George Macaulay ） 才改善了他为约克郡买的 1745 只曲棍球。
Chinese human reference: 他为约克郡队总共打下1745个三柱门，仅次于威尔弗雷德·罗兹、乔治·赫斯特、斯科菲尔德·海伊和乔治·麦考利。
Score: [/INST]"
20	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在 1980 年的电影《飞机》上播放了 ""Gipper 的赢家"" 的演讲 ！
Chinese human reference: 在1980年的电影《飞机》上模仿了“为吉佩赢一回”的演讲！
Score: [/INST]"
21	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 当屏幕空着的时候 ， 阿姆斯特朗击碎了吉他 ， 而鲍伊麦克 · 迪尔特击碎了他的低音。
Chinese human reference: 屏幕变黑时，阿姆斯特朗（Armstrong）砸了他的吉他，而贝斯手迈克·迪恩特（MikeDirnt）砸了他的贝斯。
Score: [/INST]"
22	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 只有修道院与加莱池塘之间的部分仍然被阻塞。
Chinese human reference: 只有修道院与加莱池塘之间的部分仍然被阻塞。
Score: [/INST]"
23	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 卸货, 拖拉机, 和许多猫科动物通过空气通过肠道呼吸.
Chinese human reference: 泥鳅、土鳖和许多鲶鱼通过肠道排出空气来呼吸。
Score: [/INST]"
24	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 飞行格雷斯的旧飞机飞翔的莱穆尔 ， 兄弟姐妹们用一瓶绿色的液体逃走了。
Chinese human reference: 开着格雷斯的旧飞机TheFlyingLemur，两兄妹带着一瓶绿色的液体逃走了。
Score: [/INST]"
25	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 亨利在十月份第一次向维罗纳进军, 然后向帕维亚进军.
Chinese human reference: 亨利首先前往维罗纳，然后于十月前往帕维亚。
Score: [/INST]"
26	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: Mariano Moreno 撰写的 Mariano Moreno 的教育部传记
Chinese human reference: 教育部长的传记，马里亚诺·莫雷诺的传记，马里亚诺·莫雷诺著。
Score: [/INST]"
27	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 他接着屠宰了偶像, 毁坏了他们的庙宇, 洗劫了他们的圣地.
Chinese human reference: 他接着屠宰了偶像崇拜者，毁坏了他们的庙宇，洗劫了他们的神殿。
Score: [/INST]"
28	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 其他一些人在后腿上发狂, 在前翼的视网膜下钓钩.
Chinese human reference: 其他类群在后翼上有翅缰，钩在前翼上的抱刺钩下。
Score: [/INST]"
29	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 35 Baxi DC Alpine LMP2 直接穿过第一个 Mulsanne Chiane 的砾石陷阱 ， 进入混凝土墙。
Chinese human reference: 35BaxiDCAlpineLMP2直接穿过第一个MulsanneChiane的砾石陷阱，撞上水泥墙。
Score: [/INST]"
30	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 后来, 一支 Charisian 舰队在费拉德的海滨进行冲刺, 以确定得分.
Chinese human reference: 后来，查理斯舰队为了报仇将费拉德的海滨夷为平地。
Score: [/INST]"
31	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 阿普尔顿的《美国传记百科全书》第四卷, 詹姆斯格兰特威尔逊和约翰菲斯克编辑.
Chinese human reference: 阿普尔顿的《美国传记百科全书》，第四卷，詹姆斯格兰特威尔逊和约翰菲斯克编辑。
Score: [/INST]"
32	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 1933 年底, 他们从马赛启航回美国.
Chinese human reference: 他们于1933年末从马赛(Marseilles)返回美国。
Score: [/INST]"
33	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 氢原子和氦原子可能来自太阳风 ， 扩散到水星的磁层 ， 然后再返回太空。
Chinese human reference: 氢原子和氦原子可能来自太阳风，扩散到水星的磁层，然后再返回太空。
Score: [/INST]"
34	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 波斯石灰石的结壳在贝里耶尔河的边缘有一个石块。
Chinese human reference: 博斯（Beauce）的石灰岩外壳在BoisdeVerrières的边缘处有一个壁架。
Score: [/INST]"
35	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 伊赫桑 · 萨拉 ， 79 岁 ， 土耳其法学家和政治家。
Chinese human reference: 伊赫桑·萨拉（İhsanSaraçlar），79岁，土耳其法学家和政治家。
Score: [/INST]"
36	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 鸟儿包括雄鸟、鹅、鸭子和金鱼.
Chinese human reference: 鸟类包括苍鹭、鹅、鸭和翠鸟。
Score: [/INST]"
37	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 亨人控制了东欧和中欧, 从大约 400 人, 但他们的帝国在 454 年解体.
Chinese human reference: 匈奴人控制了约400个东欧和中欧国家，但他们的帝国在454年瓦解了。
Score: [/INST]"
38	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 希特勒 1938 年 3 月吞并奥地利使哈利法克斯更加热衷于重新武装。
Chinese human reference: 1938年3月，希特勒吞并了奥地利，这使哈利法克斯热衷于重整军备。
Score: [/INST]"
39	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 今年 4 月, 特维斯多尔在希腊沃洛斯的欧洲锦标赛上参加了比赛.
Chinese human reference: 今年4月，特维斯多尔参加了在希腊沃洛斯举行的欧洲锦标赛。
Score: [/INST]"
40	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 来自内布拉斯加州弗莱蒙的美国内战重塑集团弗莱蒙探险家火炮电池.
Chinese human reference: 弗里蒙特开拓者炮兵队是来自内布拉斯加州弗里蒙特的美国内战重演团体。
Score: [/INST]"
41	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在法国公开赛和温布尔登的四分之一决赛中, 她都输给了卡普里亚蒂.
Chinese human reference: 在法国公开赛和温布尔登的四分之一决赛中，她都输给了卡普里亚蒂。
Score: [/INST]"
42	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在枪战中 ， 霍利迪医生被弗兰克发射的一颗子弹打伤 ， 子弹击中了他的枪托 ， 并擦伤了他的臀部。
Chinese human reference: 在枪战中，霍利迪医生被弗兰克发射的一颗子弹打伤，子弹击中了他的枪套，并擦伤了他的臀部。
Score: [/INST]"
43	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 彼得和伊萨克都在看着西蒙尼的死.
Chinese human reference: 彼得(Peter)抱着西蒙尼，并亲眼和伊萨克(Isaac)看着他死。
Score: [/INST]"
44	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 女演员奥黛丽 · 贾科米尼把珍妮描绘成十五岁.
Chinese human reference: 女演员奥黛丽·贾科米尼把珍妮描绘成十五岁.
Score: [/INST]"
45	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 拉比 · 迈尔 （ Rabbi Meir ） 教义说 ， 上帝给摩西的石块是每 6 个手面包长 ， 6 个手面包宽 ， 3 个手面包厚。
Chinese human reference: 梅尔拉比教导说，上帝给摩西的石碑每一块都有6手宽，6手宽，3手宽。
Score: [/INST]"
46	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在昏迷中 ， 乔纳森在余生中遇见了超人 ， 说服他在醒来之前回来。
Chinese human reference: 乔纳森在昏迷中看见了往生的超人，并说服他回归，随后清醒过来。
Score: [/INST]"
47	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 他在一局中抓获了五只魔杖 127 次 ， 在一场比赛中抓获了十只魔杖 32 次。
Chinese human reference: 他在一局中127次拿下5个三柱球，在一场比赛中32次拿下10个三柱球。
Score: [/INST]"
48	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在负数方面, 黑色和琥珀色有 13 宽.
Chinese human reference: 在负值方面，黑色和琥珀色有13个宽度。
Score: [/INST]"
49	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 主要资料来源 ： 凯撒的《贝洛 · 加利科 · 维吉蒂乌斯的《诺蒂西亚尊严》。
Chinese human reference: 主要资料来源：凯撒的《贝洛·加利科·维吉蒂乌斯的《诺蒂西亚尊严》。
Score: [/INST]"
50	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 一个小熔岩和焦锥形标志着最高点.
Chinese human reference: 一个小熔岩和焦锥形标志着最高点。
Score: [/INST]"
51	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 午餐 & 安排书籍 ， 新堡 ， 德尔市。
Chinese human reference: 《精神错乱与图书编排》，纽卡斯尔，删除。
Score: [/INST]"
52	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 费舍尔从不口头回答 ， 但有一次他的嘴巴上松开了一个扣子 ， 绿色的水泡从上面滴到了地上。
Chinese human reference: 费舍尔（Fisher）从不口头回应，但在某一时刻他的嘴上解开了一个钩扣，绿色的气泡从钩扣滴落到地板上。
Score: [/INST]"
53	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 2006 年底, 《年轻人和无休止者》重演了流行的白天恶毒的角色, 希拉卡特.
Chinese human reference: 2006年底，《年轻和骚动不安的一族》重演了日间人气女反派希拉·卡特的角色。
Score: [/INST]"
54	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 从 1887 年开始 ， 无政府主义者开始超过社会主义联盟的社会主义者。
Chinese human reference: 从1887年开始，无政府主义者在社会主义同盟中的人数开始超过社会主义者。
Score: [/INST]"
55	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 有一次他在一次任务中遇到了猛烈的炮火.
Chinese human reference: 有一次，他在一次任务中遇到了猛烈的炮火攻击。
Score: [/INST]"
56	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 这座低矮的大厦从周围的房间内启航.
Chinese human reference: 低矮的大厦从周围的物业单位更为突显。
Score: [/INST]"
57	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 1994 年 ， 学术机构将其平装本的编号改为与 Harper Collins 的编号相同。
Chinese human reference: 1994年，学术机构将其平装本的编号改为与HarperCollins的编号相同。
Score: [/INST]"
58	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 贾克斯离开塔拉后, 她和卡拉卡拉的色情明星伊玛捉住了他.
Chinese human reference: 贾克斯离开塔拉后，她和卡拉卡拉的色情明星伊玛捉住了他。
Score: [/INST]"
59	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 半岛的僵持现在由拿破仑三世来解决.
Chinese human reference: 半岛的僵持现在由拿破仑三世来解决。
Score: [/INST]"
60	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 惠灵顿在埃布罗上空盘旋 ， 在普恩特达竞技场切断了法国对维多利亚的撤退。
Chinese human reference: 威灵顿以迅雷不及掩耳之势绕过埃布罗河，在普恩特·达·阿雷纳斯切断了法军向维多利亚的退路。
Score: [/INST]"
61	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 弗兰克雇用莎莉在他自己的工厂当监督员, 超过了卡拉.
Chinese human reference: 弗兰克雇用莎莉在他自己的工厂当监督员，骗过了卡拉。
Score: [/INST]"
62	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 第五章以 66 万观众告终 ， 第六章以 103.3 万观众为首映式。
Chinese human reference: 第五章以66万观众结束，第六章的首演观众高达103.3万。
Score: [/INST]"
63	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 伊琳娜向他弯腰, 把他淋浴在与白痴混在一起的水中.
Chinese human reference: 伊莲娜把他逼到角落里，用掺有马鞭草的水给他洗澡。
Score: [/INST]"
64	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 每个机库上面的栏杆上的字母拼写着 ""纽约市"" 和 ""Floyd Bennett field"" 。
Chinese human reference: 每个机库上方护栏上的字母分别拼写着“纽约市”和“弗洛伊德·贝内特·菲尔德”。
Score: [/INST]"
65	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在这首极具对抗性的歌曲中, 他直接对独裁者大喊大叫, 轻蔑他.
Chinese human reference: 在这首极具对抗性的歌曲中，他直接对独裁者大喊大叫，蔑视他。
Score: [/INST]"
66	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 广泛的不透明的阿尔托斯特雷可以产生光连续或间歇性的降水.
Chinese human reference: 广泛分布的不透明高层云可产生轻微的连续或间歇性降雨。
Score: [/INST]"
67	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在赛伯空间 ， 幸运的制服由红色和白色喷气式滑雪头盔和黑色面罩和救生衣组成。
Chinese human reference: 在赛博空间，Lucky的制服包括一个红白相间的JetSki头盔，黑色的面罩和救生衣。
Score: [/INST]"
68	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 与此同时, 诺尔斯准将威胁要用他的中队轰击波士顿.
Chinese human reference: 与此同时，诺尔斯准将威胁要用他的中队轰击波士顿。
Score: [/INST]"
69	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 在道基, 瓦多不断地寻求超越, 并最终驱赶高山.
Chinese human reference: 在Douji，Wado不断试图超越并最终取替Takayama。
Score: [/INST]"
70	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 格雷罗和艾格发生了争执, 他在夏季的比赛中输给了他.
Chinese human reference: 格雷罗和艾格发生了争执，他在SummerSlam输给了他。
Score: [/INST]"
71	"<s>[INST]Score the following translation from English to Chinese with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Chinese translation: 诺瓦港可能纪念马库斯 · 奥雷利乌斯在公元前 167 年战胜德国人的胜利.
Chinese human reference: 诺瓦角可能是为了纪念马库斯·奥雷利乌斯在公元前167年战胜德国人的胜利。
Score: [/INST]"
