	final_prompt
10	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: Be it on the borders of the country, the skies or the seas; the snowy peaks or the dense forests, I salute every valiant son and daughter defending the nation, our forces, BSF, ITBP, CISF, security forces and police personnel on this auspicious festival of Deepawali.
Marathi human reference: देशाच्या सीमेवर असो , आकाशात असो किंवा समुद्रात असो , बर्फाच्या शिखरावर असो किंवा घनदाट जंगलात असो , देशाचे रक्षण करणारे , आपले जवान , , या सर्व शूर सुपुत्रांना आमचे BSF , ITBP , CISF , सुरक्षा दल व पोलिस कर्मचारी यांना मी दिवाळीच्या या पवित्र सणानिमित्त वंदन करतो .

Marathi translation: देशाच्या सीमेवर असो, आकाशात असो किंवा समुद्रात असो, बर्फाच्या शिखरावर असो किंवा घनदाट जंगलात असो, देशाचे रक्षण करणाऱ्या, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, आपले जवान, या सर्व शूर सुपुतण्यांना मी दिवाळीच्या या पवित्र सणानिमित्त वंदन करतो.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
11	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: The banana blossom is chopped and mixed with a little mashed potato which is then coated with spiced breadcrumbs and fried.
Marathi human reference: केळीचे फूल कापून त्यात थोडे मॅश केलेले बटाटे मिसळून त्यावर मसालेदार ब्रेडक्रम्ब्स लावून तळून घेतले जातात .

Marathi translation: केळीचे फूल कापून त्यात थोडे मॅश केलेले बटाटे मिसळून त्यावर मसालेदार ब्रेडक्रम्ब्स लावून तळून घेतले जातात.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
12	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: In atrial fibrillation, the heart's upper chambers (atria) contract randomly and sometimes so fast that the heart muscle cannot relax properly between contractions.
Marathi human reference: अट्रियल फायब्रिलेशनमध्ये , हृदयाच्या वरच्या चेंबर्स ( अट्रिया ) अनियमित आणि कधीकधी इतक्या वेगाने संकुचित होतात की हृदयाचे स्नायू संकुचन दरम्यान व्यवस्थित आराम करू शकत नाहीत .

Marathi translation: अट्रियल फायब्रिलेशनमध्ये, हृदयाच्या वरच्या चेंबर्स (अट्रिया) अनियमित आणि कधीकधी इतक्या वेगाने संकुचित होतात की हृदयाचे स्नायू संकुचन दरम्यान व्यवस्थित आराम करू शकत नाहीत.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
13	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: It is one of the temples in the Group of Chola temples that were declared a UNESCO World Heritage Site in the year 1987.
Marathi human reference: १९८७ साली युनेस्कोने जागतिक वारसा म्हणून घोषित केलेल्या चोल मंदिरांच्या गटातील हे एक मंदिर आहे .

Marathi translation: १९८७ साली युनेस्कोने जागतिक वारसा म्हणून घोषित केलेल्या चोळ मंदिरांच्या गटातील हे एक मंदिर आहे.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
14	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: But when she would worship God, there used to be a portrait of Bharat Mata in her temple of worship.
Marathi human reference: मात्र जेव्हा त्या देवाची पूजा करायच्या तेव्हा त्यांच्या मंदिरात भारतमातेचे चित्र असायचे .

Marathi translation: मात्र जेव्हा ती देवाची पूजा करायची तेव्हा तिच्या मंदिरात भारतमातेचे चित्र असायचे.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
15	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: But do not take furosemide too late in the day (after 4pm) or at night, otherwise you may have to wake up to go to the toilet.
Marathi human reference: परंतु दिवसा ( संध्याकाळी ४ नंतर ) किंवा रात्री उशिरा फ्युरोसेमाईड घेऊ नका , अन्यथा तुम्हाला शौचालयात जाण्यासाठी जागे व्हावे लागेल .

Marathi translation: परंतु दिवसा (संध्याकाळी 4 नंतर) किंवा रात्री उशिरा फ्युरोसेमाईड घेऊ नका, अन्यथा तुम्हाला शौचालयात जाण्यासाठी जागे व्हावे लागेल.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
16	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: The National Agricultural Research System under the leadership of Indian Council of Agricultural Research (ICAR) developed 53 such varieties during the last five years.
Marathi human reference: भारतीय कृषी संशोधन परिषदेच्या ( आयसीएआर ) नेतृत्वाखाली राष्ट्रीय कृषी संशोधन प्रणालीने गेल्या पाच वर्षांत अशा ५३ जाती विकसित केल्या आहेत .

Marathi translation: भारतीय कृषी संशोधन परिषदेच्या (आयसीएआर) नेतृत्वाखाली राष्ट्रीय कृषी संशोधन प्रणालीने गेल्या पाच वर्षात अशा 53 जाती विकसित केल्या आहेत.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
17	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: The e-filing of Income Tax returns project had already won the Silver Award in the National Awards on e-Governance in 2007-08.
Marathi human reference: २००७ - ०८ मध्ये ई - गव्हर्नन्सवरील राष्ट्रीय पुरस्कारांमध्ये प्राप्तिकर विवरण प्रकल्पाच्या ई - फायलिंगने यापूर्वीच रौप्य पुरस्कार जिंकला होता .

Marathi translation: 2007-08 मध्ये ई-गव्हर्नन्सच्या राष्ट्रीय पुरस्कारांमध्ये ई-फायलिंग प्रकल्पाला रौप्यपदक मिळाले होते.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
18	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: A caesarean is generally a very safe procedure, but like any type of surgery it carries a certain amount of risk.
Marathi human reference: सिझेरियन ही अत्यंत सुरक्षित प्रक्रिया आहे , मात्र कोणत्याही प्रकारच्या शस्त्रक्रियेप्रमाणेच त्यात काही प्रमाणात जोखीम असते .

Marathi translation: सिझेरियन ही अत्यंत सुरक्षित प्रक्रिया आहे, मात्र कोणत्याही प्रकारच्या शस्त्रक्रियेप्रमाणेच त्यात काही प्रमाणात जोखीम असते.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
19	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: The collection has many rare items such as the manuscripts of Sarat Chandra Chattopadhaya, Bibuti Bhushan Bandaopadhaya, Jibanananda Das and Bisnu De.
Marathi human reference: या संग्रहात शरतचंद्र चट्टोपाध्याय , विभूति भूषण बंडोपाध्याय , जीबनानंद दास आणि बिस्नू डे यांच्या हस्तलिखितांसारख्या अनेक दुर्मिळ वस्तू या संग्रहात आहेत .

Marathi translation: या संग्रहात शरतचंद्र चट्टोपाध्याय, विभूति भूषण बंडोपाध्याय, जीबनानंद दास आणि बिस्नू डे यांच्या हस्तलिखितासारख्या अनेक दुर्मिळ वस्तू आहेत.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
20	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: A digital collection of rare books has also been created to cater to the scholars and aspiring people of our society.
Marathi human reference: आपल्या समाजातील विद्वान आणि महत्वाकांक्षी लोकांच्या गरजा पूर्ण करण्यासाठी दुर्मिळ पुस्तकांचा डिजिटल संग्रहदेखील तयार करण्यात आला आहे .

Marathi translation: आपल्या समाजातील विद्वान आणि महत्वाकांक्षी लोकांच्या गरजा पूर्ण करण्यासाठी दुर्मिळ पुस्तकांचा डिजिटल संग्रह देखील तयार करण्यात आला आहे.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
21	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: Before prescribing a medicine, your doctor will also take into account your age and gender, the medicines you're already taking and any other health problems you may have.
Marathi human reference: औषध देण्यापूर्वी तुमचे डॉक्टर तुमचे वय आणि लिंग , तुम्ही आधीच घेत असलेली औषधे आणि इतर आरोग्याच्या समस्या देखील विचारात घेतील .

Marathi translation: औषध देण्यापूर्वी तुमचे डॉक्टर तुमचे वय आणि लिंग, तुम्ही आधीच घेत असलेली औषधे आणि इतर आरोग्याच्या समस्या देखील विचारात घेतील.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
22	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: Once broken in, wear it as much as possible while walking as it'll help you walk more efficiently and keep you stable.
Marathi human reference: एकदा आत शिरल्यावर , चालताना जास्तीत जास्त वापरा कारण यामुळे तुम्हाला अधिक कार्यक्षमतेने चालण्यास आणि तुम्हाला स्थिर ठेवण्यास मदत होईल .

Marathi translation: एकदा आत शिरल्यावर, चालताना जास्तीत जास्त वापरा कारण यामुळे तुम्हाला अधिक कार्यक्षमतेने चालण्यास आणि तुम्हाला स्थिर ठेवण्यास मदत होईल.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
23	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: A. To equip all the elementary stage teachers on learning outcomes, school based assessment, learner –centred pedagogy, new initiatives in education and addressing diverse needs of children through multiple pedagogies, etc.
Marathi human reference: अ . सर्व प्राथमिक स्तरावरील शिक्षकांना , शिक्षणाचे परिणाम , शाळा आधारित मूल्यांकन , विद्यार्थी - केंद्रित अध्यापन , शिक्षणातील नवीन उपक्रम आणि विविध अध्यापन पद्धतीच्या माध्यमातून मुलांच्या विविध गरजा पूर्ण करण्यासाठी सुसज्ज करणे .

Marathi translation: सर्व प्राथमिक स्तरावरील शिक्षकांना शिक्षणाचे परिणाम, शाळा आधारित मूल्यांकन, विद्यार्थी-केंद्रित अध्यापन, शिक्षणातील नवीन उपक्रम आणि मुलांच्या विविध गरजा पूर्ण करण्यासाठी विविध अध्यापन पद्धती इत्यादी सुसज्ज करणे.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
24	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: Unidentified woman of the Zenana c. 1870 CE - Two half-length images exposed on a single glass plate, showing a pardayat in eye jewellery and a sheer sari.
Marathi human reference: १८७० च्या सुमारास - एका काचेच्या प्लेटवर चित्रित दोन अर्ध्या लांबीच्या प्रतिमा , ज्यात नेत्रांचे दागिने आणि साडी दाखवण्यात आलेली आली .

Marathi translation: १८७० च्या सुमारास-एका काचेच्या प्लेटवर दोन अर्ध्या लांबीच्या प्रतिमा उघडकीस आल्या, ज्यात नेत्रांचे दागिने आणि साडी दाखवण्यात आली.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
25	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: The socio-politically surcharged situation in Champaran finally culminated in the historic Champaran Satyagraha which none had seen coming, not even its protagonist, Mahatma Gandhi.
Marathi human reference: चंपारण्यातील सामाजिक - राजकीय परिस्थितीचा शेवट शेवटी ऐतिहासिक चंपारण्य सत्याग्रहाने झाला , जे कोणीही पाहिलेले नव्हते , अगदी त्याचे नायक महात्मा गांधी सुद्धा नव्हते .

Marathi translation: चंपारण्यातील सामाजिक-राजकीय परिस्थितीचा शेवट शेवटी ऐतिहासिक चंपारण्य सत्याग्रहाने झाला, जे कोणीही पाहिलेले नव्हते, अगदी त्याचे नायक महात्मा गांधी सुद्धा नव्हते.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
26	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: Do not drink any alcohol as this will make you feel more tired.
Marathi human reference: दारू पिऊ नका , यामुळे थकवा जाणवेल .

Marathi translation: दारू पिऊ नका, यामुळे थकवा जाणवेल.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
27	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: “The scheme would promote panchayat-centric groundwater management and behavioural change with the main emphasis on demand side management,” he added.
Marathi human reference: "" ही योजना पंचायत - केंद्रित भूजल व्यवस्थापन आणि मागणी व्यवस्थापनावर मुख्य भर देत वर्तनात्मक बदलांना प्रोत्साहन देईल "" , असे ते म्हणाले .

Marathi translation: ही योजना पंचायत-केंद्रित भूजल व्यवस्थापन आणि मागणी व्यवस्थापनावर मुख्य भर देत वर्तनात्मक बदलांना प्रोत्साहन देईल, असे ते म्हणाले.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
28	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: Topped with fried onions and cashews, this biryani provides a gentle and subtle release of flavours in the mouth.
Marathi human reference: वरून तळलेले कांदे आणि काजू टाकलेली ही बिर्याणी , तोंडात सौम्य आणि अनोखा स्वाद निर्माण करते .

Marathi translation: तळलेले कांदे आणि काजू यांच्या मिश्रणाने तयार केलेली ही बिरयानी तोंडात सौम्य आणि सूक्ष्म चव प्रदान करते.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
29	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: To teach traditional arts and crafts and modern technical skill sets for facilitating economic self-sufficiency and sustainable development and preservation of ethnic identity within the framework of national unity.
Marathi human reference: राष्ट्रीय एकतेच्या चौकटीत राहून आर्थिक स्वावलंबन आणि शाश्वत विकास आणि वांशिक ओळख जपण्यासाठी पारंपरिक कला आणि हस्तकला आणि आधुनिक तांत्रिक कौशल्य शिकवणे .

Marathi translation: राष्ट्रीय एकतेच्या चौकटीत राहून आर्थिक स्वावलंबन आणि शाश्वत विकास आणि जातीय ओळख जपण्यासाठी पारंपरिक कला आणि हस्तकला आणि आधुनिक तांत्रिक कौशल्य शिकवणे.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
30	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: However, talk to your doctor before starting to take contraceptive pills if you're already taking glimepiride.
Marathi human reference: तथापि , जर तुम्ही आधीच ग्लिमेपिराइड घेत असाल तर गर्भनिरोधक गोळ्या घेण्यापूर्वी तुमच्या डॉक्टरांशी बोला .

Marathi translation: गर्भनिरोधक गोळ्या घेण्यापूर्वी डॉक्टरांचा सल्ला घ्या.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
31	"GPT4 Correct User: Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability and score of one hundred means ""perfect meaning and grammar"" in terms of accuracy, contextual understanding, grammar, syntax, overall readability.
English source: You may need a biopsy, where a small sample of cells is taken from the pancreas and sent to a laboratory to be checked, to rule this out.
Marathi human reference: तुम्हाला बायोप्सीची गरज भासेल , जिथे स्वादुपिंडातून पेशींचे लहान नमुने घेतले जातात आणि तपासणीसाठी प्रयोगशाळेत पाठवले जातात , हे नाकारण्यासाठी .

Marathi translation: तुम्हाला बायोप्सीची गरज भासेल, जिथे स्वादुपिंडातून पेशींचे लहान नमुने घेतले जातात आणि तपासणीसाठी प्रयोगशाळेत पाठवले जातात.
Score: 
<|end_of_turn|>GPT4 Correct Assistant:"
