	final_prompt
23	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: सर्व प्राथमिक स्तरावरील शिक्षकांना शिक्षणाचे परिणाम, शाळा आधारित मूल्यांकन, विद्यार्थी-केंद्रित अध्यापन, शिक्षणातील नवीन उपक्रम आणि मुलांच्या विविध गरजा पूर्ण करण्यासाठी विविध अध्यापन पद्धती इत्यादी सुसज्ज करणे.
Marathi human reference: अ . सर्व प्राथमिक स्तरावरील शिक्षकांना , शिक्षणाचे परिणाम , शाळा आधारित मूल्यांकन , विद्यार्थी - केंद्रित अध्यापन , शिक्षणातील नवीन उपक्रम आणि विविध अध्यापन पद्धतीच्या माध्यमातून मुलांच्या विविध गरजा पूर्ण करण्यासाठी सुसज्ज करणे .

Score: <end_of_turn><start_of_turn>model
"
24	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: १८७० च्या सुमारास-एका काचेच्या प्लेटवर दोन अर्ध्या लांबीच्या प्रतिमा उघडकीस आल्या, ज्यात नेत्रांचे दागिने आणि साडी दाखवण्यात आली.
Marathi human reference: १८७० च्या सुमारास - एका काचेच्या प्लेटवर चित्रित दोन अर्ध्या लांबीच्या प्रतिमा , ज्यात नेत्रांचे दागिने आणि साडी दाखवण्यात आलेली आली .

Score: <end_of_turn><start_of_turn>model
"
25	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: चंपारण्यातील सामाजिक-राजकीय परिस्थितीचा शेवट शेवटी ऐतिहासिक चंपारण्य सत्याग्रहाने झाला, जे कोणीही पाहिलेले नव्हते, अगदी त्याचे नायक महात्मा गांधी सुद्धा नव्हते.
Marathi human reference: चंपारण्यातील सामाजिक - राजकीय परिस्थितीचा शेवट शेवटी ऐतिहासिक चंपारण्य सत्याग्रहाने झाला , जे कोणीही पाहिलेले नव्हते , अगदी त्याचे नायक महात्मा गांधी सुद्धा नव्हते .

Score: <end_of_turn><start_of_turn>model
"
26	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: दारू पिऊ नका, यामुळे थकवा जाणवेल.
Marathi human reference: दारू पिऊ नका , यामुळे थकवा जाणवेल .

Score: <end_of_turn><start_of_turn>model
"
27	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: ही योजना पंचायत-केंद्रित भूजल व्यवस्थापन आणि मागणी व्यवस्थापनावर मुख्य भर देत वर्तनात्मक बदलांना प्रोत्साहन देईल, असे ते म्हणाले.
Marathi human reference: "" ही योजना पंचायत - केंद्रित भूजल व्यवस्थापन आणि मागणी व्यवस्थापनावर मुख्य भर देत वर्तनात्मक बदलांना प्रोत्साहन देईल "" , असे ते म्हणाले .

Score: <end_of_turn><start_of_turn>model
"
28	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: तळलेले कांदे आणि काजू यांच्या मिश्रणाने तयार केलेली ही बिरयानी तोंडात सौम्य आणि सूक्ष्म चव प्रदान करते.
Marathi human reference: वरून तळलेले कांदे आणि काजू टाकलेली ही बिर्याणी , तोंडात सौम्य आणि अनोखा स्वाद निर्माण करते .

Score: <end_of_turn><start_of_turn>model
"
29	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: राष्ट्रीय एकतेच्या चौकटीत राहून आर्थिक स्वावलंबन आणि शाश्वत विकास आणि जातीय ओळख जपण्यासाठी पारंपरिक कला आणि हस्तकला आणि आधुनिक तांत्रिक कौशल्य शिकवणे.
Marathi human reference: राष्ट्रीय एकतेच्या चौकटीत राहून आर्थिक स्वावलंबन आणि शाश्वत विकास आणि वांशिक ओळख जपण्यासाठी पारंपरिक कला आणि हस्तकला आणि आधुनिक तांत्रिक कौशल्य शिकवणे .

Score: <end_of_turn><start_of_turn>model
"
30	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: गर्भनिरोधक गोळ्या घेण्यापूर्वी डॉक्टरांचा सल्ला घ्या.
Marathi human reference: तथापि , जर तुम्ही आधीच ग्लिमेपिराइड घेत असाल तर गर्भनिरोधक गोळ्या घेण्यापूर्वी तुमच्या डॉक्टरांशी बोला .

Score: <end_of_turn><start_of_turn>model
"
31	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: तुम्हाला बायोप्सीची गरज भासेल, जिथे स्वादुपिंडातून पेशींचे लहान नमुने घेतले जातात आणि तपासणीसाठी प्रयोगशाळेत पाठवले जातात.
Marathi human reference: तुम्हाला बायोप्सीची गरज भासेल , जिथे स्वादुपिंडातून पेशींचे लहान नमुने घेतले जातात आणि तपासणीसाठी प्रयोगशाळेत पाठवले जातात , हे नाकारण्यासाठी .

Score: <end_of_turn><start_of_turn>model
"
32	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: नेहमी पाणी, दूध किंवा ज्यूससह अक्रीव्हॅस्टिन कॅप्सूल घ्या (परंतु अॅक्रीव्हॅस्टिनसह द्राक्षाचा रस पिऊ नका कारण तुम्हाला दुष्परिणाम होण्याची शक्यता अधिक आहे).
Marathi human reference: नेहमी पाणी , दूध किंवा ज्यूससह अक्रीव्हॅस्टिन कॅप्सूल घ्या ( परंतु अॅक्रीव्हॅस्टिनसह द्राक्षाचा रस पिऊ नका कारण तुम्हाला दुष्परिणाम होण्याची शक्यता अधिक आहे ) .

Score: <end_of_turn><start_of_turn>model
"
33	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: जर तुम्ही गर्भावस्थेचे समुपदेशन करणाऱ्या ठिकाणी जाल आणि तुम्हाला खात्री नसेल की ते तुम्हाला गर्भपातासाठी विचारतील, तर तुम्ही गर्भपातासाठी विचारता का?
Marathi human reference: जर तुम्ही गर्भावस्थेचे समुपदेशन करणाऱ्या ठिकाणी जाल आणि तुम्हाला खात्री नसेल की ते तुम्हाला गर्भपातासाठी विचारतील , तर ते गर्भपातासाठी लोकांचे संदर्भ देतात का ते विचारा ?

Score: <end_of_turn><start_of_turn>model
"
34	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: कनिंगहॅम यांनी कॉर्पस इंस्क्रिप्शनम इंडिकेरम नावाचा एक नवीन खंड देखील आणला ज्याचा उद्देश संबंधित शिलालेख सामग्रीचे शिलालेख कॉम्पॅक्ट आणि उपयुक्त खंडात प्रकाशित करणे हा होता.
Marathi human reference: कनिंगहॅम यांनी कॉर्पस इंस्क्रिप्शनम इंडिकेरम नावाचा एक नवीन खंडदेखील आणला ज्याचा उद्देश संबंधित शिलालेख सामग्रीचे शिलालेख सघन आणि उपयुक्त खंडात प्रकाशित करणे हा होता .

Score: <end_of_turn><start_of_turn>model
"
35	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: दिव्यांग विद्यार्थ्यांसह वंचित गटांपर्यंत शिक्षण पोहोचवण्यासाठी विभागाने संशोधन, विकास, प्रशिक्षण कार्यक्रम आणि विस्तार उपक्रम हाती घेतले आहेत.
Marathi human reference: दिव्यांग विद्यार्थ्यांसह वंचित गटांपर्यंत शिक्षण पोहोचवण्यासाठी विभागाने संशोधन , विकास , प्रशिक्षण कार्यक्रम आणि विस्तार उपक्रम हाती घेतले आहेत .

Score: <end_of_turn><start_of_turn>model
"
36	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: या गावांना केवळ वाय-फाय हॉटस्पॉटद्वारेच जोडले जाणार नाही तर ते आधुनिक उपक्रम आणि व्यवसायाचे हॉटस्पॉट देखील बनतील.
Marathi human reference: या गावांना केवळ वाय - फाय हॉटस्पॉटद्वारेच जोडले जाणार नाही तर ते आधुनिक उपक्रम आणि व्यवसायाचे हॉटस्पॉट देखील बनतील .

Score: <end_of_turn><start_of_turn>model
"
37	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: त्यांना चिंता होती की, आज देशाच्या एका भागातून दुसऱ्या भागात माल नेण्यासाठी होणारा खर्च इतर देशांच्या तुलनेत जास्त आहे.
Marathi human reference: त्यांना याची जाणीव होती की , आज देशाच्या एका भागातून दुसऱ्या भागात माल नेण्यासाठी होणारा खर्च हा इतर देशांच्या तुलनेत जास्त आहे .

Score: <end_of_turn><start_of_turn>model
"
38	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: कामानिमित्त काही शेळ्या, मेंढ्या खेळत असतात.
Marathi human reference: काही गुराख्यांना आणि मेंढपाळांना कामाच्या वेळी ते खेळताना पाहिलं जाऊ शकतं .

Score: <end_of_turn><start_of_turn>model
"
39	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: कोरीव दैवतांमध्ये १२ पैकी ८ आदित्य तयार केले जाऊ शकतात.
Marathi human reference: कोरीव देवतांमध्ये १२ पैकी ८ आदित्य तयार केले जाऊ शकतात .

Score: <end_of_turn><start_of_turn>model
"
40	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: कोणी होम स्टे चालवेल, कोणी गेस्ट हाऊस चालवेल, कोणी ढाबा चालवेल, कोणी दुकान चालवेल तर अनेकांना मार्गदर्शक म्हणून रोजगार मिळेल.
Marathi human reference: कोणी घरगुती हॉटेल चालवेल , कोणी गेस्ट हाऊस चालवेल , कोणी ढाबा चालवेल , कोणी दुकान चालवेल तर अनेकांना गाईड म्हणूनही रोजगार मिळेल .

Score: <end_of_turn><start_of_turn>model
"
41	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: मुलांसाठी गोळ्यांपेक्षा लोरॅटाडिन द्रव घेणे सोपे असू शकते.
Marathi human reference: मुलांसाठी गोळ्यांपेक्षा लोरॅटाडिन द्रव औषध घेणे सोपे असू शकते .

Score: <end_of_turn><start_of_turn>model
"
42	"<start_of_turn>user
Score the following translation from English to Marathi with respect to the human reference on a continuous scale from 0 to 100, where score of zero means ""no meaning preserved"" and score of one hundred means ""perfect meaning and grammar"".
Marathi translation: या विभागाला संपूर्ण देशाचा शोध घेण्याचे काम सोपविण्यात आले होते, आणि सर्व स्थापत्य आणि इतर अवशेषांचे व्यवस्थित रेकॉर्ड आणि वर्णन जे एकतर त्यांच्या पुरातन, किंवा त्यांचे सौंदर्य किंवा त्यांचे ऐतिहासिक स्वारस्य आहे.
Marathi human reference: या विभागाला संपूर्ण देशाचा शोध घेण्याचे , आणि अश्या सर्व स्थापत्य आणि इतर अवशेषांच्या व्यवस्थित नोंदी आणि वर्णन करण्याचे काम सोपविण्यात आले होते ज्या एकतर पुरातन आहेत , किंवा त्यांच्या सौंदर्य किंवा त्यांच्या ऐतिहासिक महत्त्वामुळे उल्लेखनीय आहेत .

Score: <end_of_turn><start_of_turn>model
"
